Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Brnd_Name,Drug_Category,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Year
1780609768,Neurosurgery,Oxycodone Hcl,Oxycontin,Opioid,14,14.0,420,6992.56,,2019
1780609768,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,29,29.0,870,852.67,,2019
1780609768,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,45,45.0,1138,464.42,17.0,2019
1780611251,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,31,39.0,1170,310.47,11.0,2019
1780611251,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,149,149.0,1225,1689.95,89.0,2019
1780611251,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,35,35.0,574,204.92,22.0,2019
1780611251,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,17,17.0,119,31.62,14.0,2019
1780620765,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,15,15.1,346,124.96,,2019
1780620765,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,47,47.0,483,764.7,28.0,2019
1780620765,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,31,31.0,583,266.14,19.0,2019
1780620765,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,14,14.0,126,69.12,,2019
1780628719,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,11,16.0,419,109.2,,2019
1780628719,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,23,23.0,163,239.07,21.0,2019
1780637348,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,14,14.0,397,113.01,12.0,2019
1780637348,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,16,16.0,460,218.64,,2019
1780637348,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,179,179.0,1267,1890.56,86.0,2019
1780637348,Neurosurgery,Meloxicam,Meloxicam,NSAID,11,15.0,450,31.17,,2019
1780637348,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,45,45.0,378,603.03,26.0,2019
1780637348,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,30,30.0,332,94.98,14.0,2019
1780641563,Neurosurgery,Carisoprodol,Carisoprodol,Muscle Relaxant,25,25.0,681,172.56,21.0,2019
1780641563,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,76,76.0,1089,1139.34,61.0,2019
1780641563,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,20,20.0,332,546.21,,2019
1780666735,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,13,15.0,271,264.22,11.0,2019
1780673814,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,118,118.0,1021,2593.26,95.0,2019
1780679126,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,13,13.0,106,207.03,12.0,2019
1780679126,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,27,27.0,188,742.57,25.0,2019
1780680504,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,20,21.0,350,234.19,,2019
1780680504,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,36,38.0,1110,574.63,15.0,2019
1780680504,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,106,134.8,4034,2354.27,30.0,2019
1780680504,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,393,394.0,5274,6359.68,111.0,2019
1780680504,Neurosurgery,Hydromorphone Hcl,Hydromorphone Hcl,Opioid,70,70.0,686,1209.83,31.0,2019
1780680504,Neurosurgery,Ibuprofen,Ibuprofen,NSAID,14,20.0,600,180.16,,2019
1780680504,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,29,29.0,617,400.84,15.0,2019
1780680504,Neurosurgery,Morphine Sulfate,Morphine Sulfate Er,Opioid,25,25.0,727,1397.96,,2019
1780680504,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,187,187.0,2134,2902.41,71.0,2019
1780680504,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,49,49.0,510,1087.2,19.0,2019
1780680504,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,15,15.0,260,158.88,,2019
1780680504,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,166,166.0,2375,1224.92,42.0,2019
1780710822,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,15.0,212,63.49,11.0,2019
1780710822,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,48,48.0,495,532.58,25.0,2019
1780726505,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,11,15.1,453,238.09,,2019
1780726505,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,17,17.0,196,250.2,14.0,2019
1780797019,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,11,21.0,630,285.33,,2019
1780797019,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,51,74.2,2226,762.85,16.0,2019
1780797019,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,14,14.0,164,182.06,,2019
1780797019,Neurosurgery,Meloxicam,Meloxicam,NSAID,12,12.0,360,40.62,,2019
1780797019,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,23,23.7,394,181.98,11.0,2019
1780797019,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,47,47.0,391,1094.24,33.0,2019
1780797019,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,41,41.0,423,306.05,20.0,2019
1780835769,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,99,119.0,3546,2231.44,40.0,2019
1780835769,Neurosurgery,Meloxicam,Meloxicam,NSAID,17,29.0,870,122.14,,2019
1780835769,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,30,30.0,702,415.15,11.0,2019
1780835769,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,24,24.0,197,219.0,21.0,2019
1780835769,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,23,25.0,601,335.41,15.0,2019
1780847673,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,16,16.0,480,233.77,,2019
1780847947,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,20,20.0,475,357.93,,2019
1780847947,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,36,43.5,1289,579.58,14.0,2019
1780847947,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,14,14.0,80,112.32,12.0,2019
1780847947,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,30,30.0,193,272.71,23.0,2019
1780849539,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,15,15.3,460,387.79,,2019
1780849539,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,13,13.0,100,57.88,,2019
1780905380,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,14,14.0,195,115.37,,2019
1780905380,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,13,13.0,150,33.56,,2019
1780905380,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,34,34.0,917,266.69,18.0,2019
1780905380,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,245,245.0,2676,2712.17,154.0,2019
1780905380,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,114,114.0,924,1016.04,49.0,2019
1780905380,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,196,196.0,1682,2737.68,132.0,2019
1780905380,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,17,17.0,214,150.3,15.0,2019
1780905380,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,27,27.0,242,103.92,22.0,2019
1790044857,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,12,12.0,136,78.59,,2019
1790044857,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,15,25.5,765,196.84,,2019
1790044857,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,50,50.0,290,351.08,32.0,2019
1790044857,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,17,17.0,160,56.26,,2019
1790195790,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,19,19.0,535,221.85,13.0,2019
1790195790,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,35,35.0,432,354.76,25.0,2019
1790195790,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,23,23.0,454,233.64,15.0,2019
1790195790,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,22,22.0,381,404.36,14.0,2019
1790702363,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,29,29.0,205,142.54,23.0,2019
1790702363,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,62,62.0,275,366.93,44.0,2019
1790702363,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,49,49.0,269,708.19,33.0,2019
1790728798,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,54,54.0,380,473.3,54.0,2019
1790728913,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,53,66.0,1980,1163.97,25.0,2019
1790728913,Neurosurgery,Celecoxib,Celecoxib,NSAID,132,165.0,4905,5847.31,79.0,2019
1790728913,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,134,142.1,4156,1850.39,55.0,2019
1790728913,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,19,19.0,121,173.16,18.0,2019
1790728913,Neurosurgery,Pregabalin,Lyrica,Gabapentinoid,40,45.4,1348,28356.76,13.0,2019
1790728913,Neurosurgery,Meloxicam,Meloxicam,NSAID,47,69.0,2070,283.85,25.0,2019
1790728913,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,20,20.0,600,384.05,11.0,2019
1790728913,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,86,86.0,515,1110.87,61.0,2019
1790728913,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,30,32.0,961,2291.94,15.0,2019
1790728913,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,99,120.9,3576,1635.85,54.0,2019
1790728913,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,24,24.0,282,103.3,14.0,2019
1790729051,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,18,19.0,407,202.73,,2019
1790734226,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,64,64.0,1778,541.33,39.0,2019
1790734226,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,47,47.0,378,446.46,36.0,2019
1790734226,Neurosurgery,Pregabalin,Lyrica,Gabapentinoid,12,12.0,360,5717.36,,2019
1790734226,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,51,51.0,428,294.22,35.0,2019
1790734226,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,214,214.0,1637,3689.48,130.0,2019
1790734226,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,24,24.7,362,228.37,15.0,2019
1790734226,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,12,12.0,96,32.99,,2019
1790734242,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,30,30.0,381,166.15,19.0,2019
1790734242,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,64,64.0,354,383.48,51.0,2019
1790753622,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,11,11.0,101,82.02,,2019
1790758878,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,20,20.0,193,187.38,,2019
1790758878,Neurosurgery,Hydromorphone Hcl,Hydromorphone Hcl,Opioid,15,15.0,133,143.92,13.0,2019
1790758878,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,71,71.0,606,688.55,30.0,2019
1790758878,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,66,66.0,500,635.29,37.0,2019
1790758878,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,24,24.0,297,94.83,,2019
1790764850,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,70,70.0,393,1006.49,60.0,2019
1790768679,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,83,83.0,437,564.09,68.0,2019
1790771095,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,16,20.0,580,194.1,,2019
1790771095,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,15,15.0,75,122.64,13.0,2019
1790771095,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,26,26.0,170,435.21,20.0,2019
1790776516,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,26,31.3,838,985.69,11.0,2019
1790776516,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,34,40.3,1189,460.85,16.0,2019
1790776516,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,11,11.0,103,141.89,11.0,2019
1790776516,Neurosurgery,Meloxicam,Meloxicam,NSAID,22,32.0,960,112.59,11.0,2019
1790776516,Neurosurgery,Naproxen,Naproxen,NSAID,35,35.0,1050,325.67,12.0,2019
1790776516,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,48,48.0,626,879.01,16.0,2019
1790776516,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,25,29.0,810,534.39,,2019
1790788321,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,21,31.0,930,303.05,,2019
1790788321,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,11,11.0,83,158.88,,2019
1801019781,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,23,23.0,138,271.09,17.0,2019
1801019781,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,12,12.0,77,53.93,,2019
1801039052,Neurosurgery,Celecoxib,Celecoxib,NSAID,24,28.0,840,915.34,21.0,2019
1801039052,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,13,15.0,405,97.86,,2019
1801039052,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,22,22.0,155,165.93,15.0,2019
1801039052,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,14,14.0,370,153.61,,2019
1801039052,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,47,49.0,1044,687.88,21.0,2019
1801039052,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,51,51.0,382,136.24,25.0,2019
1801066964,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,13,13.0,302,312.89,,2019
1801066964,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,13,13.0,185,186.93,13.0,2019
1801066964,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,19,19.0,267,527.22,16.0,2019
1801074661,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,14,14.0,367,185.63,11.0,2019
1801074661,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,17,17.0,169,176.34,16.0,2019
1801074661,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,23,23.0,312,209.83,17.0,2019
1801086897,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,24,24.0,221,112.68,24.0,2019
1801086897,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,42,42.0,221,215.94,41.0,2019
1801093224,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,14,14.0,380,306.36,,2019
1801093224,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,124,134.2,3982,2502.32,43.0,2019
1801093224,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,69,69.0,470,718.01,58.0,2019
1801093224,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,17,17.0,181,339.73,11.0,2019
1801095609,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,23,23.0,417,185.37,19.0,2019
1801095609,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,34,44.0,1320,600.21,22.0,2019
1801095609,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,30,30.0,364,483.1,29.0,2019
1801095609,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,100,100.0,1628,1759.66,65.0,2019
1801095609,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,94,94.0,1351,414.63,57.0,2019
1801112271,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,19,19.0,184,247.05,15.0,2019
1801112271,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,23,23.0,200,298.72,22.0,2019
1801112271,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,30,30.0,860,328.07,23.0,2019
1801114079,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,49,49.0,1120,377.29,25.0,2019
1801114079,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,52,60.0,1800,937.81,29.0,2019
1801800685,Neurosurgery,Fentanyl,Fentanyl,Opioid,20,20.0,528,2176.18,,2019
1801800685,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,16,18.7,561,470.91,,2019
1801800685,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,110,110.0,1008,1972.75,54.0,2019
1801800685,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,12,12.0,240,145.47,12.0,2019
1801800685,Neurosurgery,Morphine Sulfate,Morphine Sulfate,Opioid,16,16.0,340,431.5,,2019
1801800685,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,19,19.0,470,731.57,,2019
1801800685,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,61,61.0,452,951.65,18.0,2019
1801801469,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,15.0,300,217.83,13.0,2019
1801801469,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,69,74.0,1970,951.73,28.0,2019
1801801469,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,80,80.0,897,1311.81,44.0,2019
1801801469,Neurosurgery,Meloxicam,Meloxicam,NSAID,45,49.0,1470,168.35,27.0,2019
1801801469,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,30,30.0,352,473.51,17.0,2019
1801801469,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,42,44.0,920,349.56,28.0,2019
1801807649,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,36,36.0,1064,327.29,19.0,2019
1801807649,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,48,48.0,428,723.13,44.0,2019
1801827662,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,26,32.0,960,349.11,,2019
1801827662,Neurosurgery,Meloxicam,Meloxicam,NSAID,66,70.0,2100,332.82,30.0,2019
1801831292,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,19,19.0,191,121.18,11.0,2019
1801859202,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,18,18.0,142,212.83,12.0,2019
1801859202,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,115,115.0,692,1912.95,85.0,2019
1801859202,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,28,28.0,489,350.79,19.0,2019
1801859723,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,15.0,230,126.8,,2019
1801859723,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,98,98.0,1059,1847.8,73.0,2019
1801859723,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,11,13.7,313,241.72,,2019
1801861018,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,11,11.0,74,139.58,,2019
1801880380,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,22,26.0,780,526.24,16.0,2019
1801880380,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,22.0,635,414.78,,2019
1801880380,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,55,55.0,363,614.83,53.0,2019
1801880380,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,67,75.0,2240,799.19,39.0,2019
1801880380,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,14,14.0,90,139.7,14.0,2019
1801880380,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,115,158.0,4717,2081.49,61.0,2019
1801885819,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,19,19.0,174,104.53,17.0,2019
1801885819,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,103,113.0,3269,1189.08,54.0,2019
1801885819,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,21,21.0,121,139.62,18.0,2019
1801885819,Neurosurgery,Meloxicam,Meloxicam,NSAID,27,29.0,870,70.47,20.0,2019
1801885819,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,11,11.0,75,45.99,11.0,2019
1801885819,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,83,83.0,562,601.17,64.0,2019
1801885819,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,28,28.0,294,56.08,20.0,2019
1801899554,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,30,34.5,1035,308.61,14.0,2019
1801899554,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,38,38.0,605,645.25,22.0,2019
1801899554,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,11,11.0,163,129.57,,2019
1801899554,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,41,41.0,588,878.73,23.0,2019
1801899554,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,17,17.0,265,93.78,13.0,2019
1801939947,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,27,27.0,268,191.74,18.0,2019
1801939947,Neurosurgery,Celecoxib,Celecoxib,NSAID,19,25.0,750,289.69,,2019
1801939947,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,22,22.0,520,324.94,,2019
1801939947,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,106,129.9,3727,1557.0,26.0,2019
1801939947,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,102,102.0,785,695.28,35.0,2019
1801939947,Neurosurgery,Meloxicam,Meloxicam,NSAID,57,79.0,2370,298.56,24.0,2019
1801939947,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,48,48.0,1256,568.06,21.0,2019
1801939947,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,105,105.0,754,635.82,44.0,2019
1801939947,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,38,40.3,1047,1290.88,15.0,2019
1801939947,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,28,28.0,190,100.0,14.0,2019
1801944905,Neurosurgery,Meloxicam,Meloxicam,NSAID,18,18.0,525,87.98,16.0,2019
1801972161,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,41,41.0,298,435.79,36.0,2019
1801973474,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,93,121.0,3615,1543.74,22.0,2019
1801973474,Neurosurgery,Pregabalin,Lyrica,Gabapentinoid,12,12.0,360,5905.2,,2019
1801973474,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,13,13.0,78,147.4,11.0,2019
1801973474,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,14,14.0,315,252.95,,2019
1801992516,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,18,18.0,109,140.11,17.0,2019
1801996442,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,63,74.3,2192,641.22,16.0,2019
1811157613,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,12,12.3,347,138.6,,2019
1811157613,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,12,12.0,75,79.07,,2019
1811157613,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,14,14.0,96,125.62,13.0,2019
1811157613,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,11,11.0,61,112.16,,2019
1811159254,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,16,16.0,277,422.05,,2019
1811159254,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,15,15.0,185,236.46,,2019
1811159254,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,11,11.0,196,584.54,,2019
1811192156,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,45,71.0,2130,1102.62,22.0,2019
1811192156,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,24,30.0,681,706.4,19.0,2019
1811192156,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,27,27.0,427,113.99,13.0,2019
1811226350,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,40,40.0,312,501.32,35.0,2019
1811226350,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,11,11.0,113,44.29,,2019
