Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Brnd_Name,Drug_Category,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Year
1477523082,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,18,18.0,93,139.12,16.0,2020
1477523082,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,14,14.0,73,42.74,12.0,2020
1477533081,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,39,39.0,462,401.49,28.0,2020
1477533081,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,19.7,556,320.08,13.0,2020
1477533081,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,34,34.0,720,324.45,25.0,2020
1477539161,Neurosurgery,Hydromorphone Hcl,Hydromorphone Hcl,Opioid,18,18.0,252,102.24,,2020
1477539161,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,12,12.0,228,115.18,,2020
1477541456,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,37,37.0,612,142.72,26.0,2020
1477541456,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,33,35.0,835,466.81,27.0,2020
1477541456,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,20,20.0,558,183.6,13.0,2020
1477541456,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,57,57.0,637,615.8,32.0,2020
1477541456,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,46,46.0,878,189.92,27.0,2020
1477552552,Neurosurgery,Celecoxib,Celecoxib,NSAID,43,44.0,1068,2084.13,34.0,2020
1477552552,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,21,25.0,715,231.93,16.0,2020
1477552552,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,38,38.0,257,359.85,35.0,2020
1477552552,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,22,22.0,170,120.84,16.0,2020
1477552552,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,11,11.0,75,176.78,,2020
1477554517,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,90,130.6,3864,1432.85,58.0,2020
1477554517,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,66,66.0,329,436.74,45.0,2020
1477554517,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,33,37.0,958,406.36,27.0,2020
1477554517,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,26,26.0,156,248.08,20.0,2020
1477554517,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,19,19.0,94,48.92,17.0,2020
1477564441,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,113,113.3,857,1030.45,86.0,2020
1477635134,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,14,14.0,420,494.66,,2020
1477654937,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,13,15.0,450,30.44,,2020
1477654937,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,12,12.0,50,106.03,,2020
1477654937,Neurosurgery,Meloxicam,Meloxicam,NSAID,48,54.0,1620,175.0,13.0,2020
1477654937,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,11,11.0,250,426.88,,2020
1477654937,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,47,47.0,199,800.43,31.0,2020
1477654937,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,12,18.0,397,212.11,,2020
1477654937,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,23,23.0,160,122.67,17.0,2020
1477661114,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,29,29.0,823,189.38,13.0,2020
1477661114,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,25,25.5,746,341.51,,2020
1477661114,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,33,33.0,394,516.71,20.0,2020
1477661114,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,65,65.0,760,547.94,36.0,2020
1477661114,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,20,20.0,265,83.91,,2020
1477661189,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,14,14.0,364,167.22,11.0,2020
1477661189,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,27,27.1,812,340.88,,2020
1477661189,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,21,21.0,189,274.74,17.0,2020
1477661189,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,23,23.0,555,237.61,13.0,2020
1477661189,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,48,48.0,298,899.98,43.0,2020
1477661189,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,12,12.0,204,49.4,,2020
1477733426,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,11.0,200,88.94,,2020
1477733426,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,34,34.0,226,195.25,31.0,2020
1477760353,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,41,55.0,1630,354.84,17.0,2020
1477780906,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,18,19.0,457,272.41,12.0,2020
1477780906,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,131,149.5,4485,1146.06,42.0,2020
1477780906,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,84,84.0,586,756.98,63.0,2020
1477780906,Neurosurgery,Meloxicam,Meloxicam,NSAID,16,17.0,510,55.98,,2020
1477780906,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,28,29.0,667,184.88,18.0,2020
1477780906,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,11,11.0,70,152.14,,2020
1477780906,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,39,40.8,816,326.84,19.0,2020
1477780906,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,14,14.0,98,65.76,11.0,2020
1477796209,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,11,11.0,98,64.51,,2020
1477796365,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,43,43.0,1120,1320.92,13.0,2020
1477796365,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,15.0,420,255.83,,2020
1477796365,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,13,13.0,236,209.33,,2020
1477796365,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,98,109.0,3207,1242.52,31.0,2020
1477796365,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,12,12.0,130,184.79,,2020
1477796365,Neurosurgery,Meloxicam,Meloxicam,NSAID,106,130.0,3877,467.28,40.0,2020
1477796365,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,94,96.5,2146,1267.55,49.0,2020
1477796365,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,67,67.0,1496,334.79,19.0,2020
1477852739,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,13,13.0,375,80.4,,2020
1477852739,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,18,18.0,191,177.19,15.0,2020
1477852739,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,66,66.0,696,1462.9,28.0,2020
1477852739,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,28,29.0,581,233.13,16.0,2020
1487605127,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,17,17.0,92,128.64,14.0,2020
1487610275,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,110,129.0,3816,2055.05,49.0,2020
1487610275,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,49,49.0,560,873.9,33.0,2020
1487610275,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,15,15.0,450,210.93,13.0,2020
1487610275,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,22,22.0,267,747.57,13.0,2020
1487610275,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,22,22.5,675,1010.51,,2020
1487610275,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,24,24.0,557,160.62,,2020
1487626560,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,31,31.0,930,196.83,11.0,2020
1487626560,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,12,12.0,70,57.96,11.0,2020
1487626560,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,23,23.0,234,194.12,23.0,2020
1487626560,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,38,38.0,330,345.81,38.0,2020
1487626768,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,19,27.0,810,282.53,,2020
1487626768,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,59,59.0,598,1066.56,39.0,2020
1487647616,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,11.0,139,64.04,,2020
1487647616,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,20,30.0,900,266.95,,2020
1487647616,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,47,47.0,295,376.69,40.0,2020
1487655015,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,61,65.0,1172,559.25,32.0,2020
1487655015,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,35,35.0,940,729.97,17.0,2020
1487655015,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,137,159.0,4724,1929.32,65.0,2020
1487655015,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,45,45.0,1010,412.54,20.0,2020
1487655015,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,217,217.0,4540,2662.14,89.0,2020
1487655015,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,14,14.0,266,291.3,,2020
1487655015,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,34,34.0,719,100.37,22.0,2020
1487658019,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,17,17.0,115,108.94,,2020
1487658019,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,44,47.0,1366,1313.21,12.0,2020
1487658019,Neurosurgery,Carisoprodol,Carisoprodol,Muscle Relaxant,18,18.0,265,89.54,,2020
1487658019,Neurosurgery,Celecoxib,Celecoxib,NSAID,16,30.0,900,877.61,,2020
1487658019,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,14,14.0,235,153.51,11.0,2020
1487658019,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,19,19.0,535,251.69,,2020
1487658019,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,99,145.6,4368,979.65,37.0,2020
1487658019,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,55,55.0,399,480.92,26.0,2020
1487658019,Neurosurgery,Hydromorphone Hcl,Hydromorphone Hcl,Opioid,17,17.0,110,146.68,,2020
1487658019,Neurosurgery,Meloxicam,Meloxicam,NSAID,15,25.0,750,30.95,,2020
1487658019,Neurosurgery,Morphine Sulfate,Morphine Sulfate Er,Opioid,13,13.0,331,398.29,,2020
1487658019,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,21,21.0,238,342.59,,2020
1487658019,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,111,111.0,727,1354.7,53.0,2020
1487658019,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,36,46.0,1380,1991.22,11.0,2020
1487658019,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,14,14.0,104,48.25,12.0,2020
1487699112,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,20,20.0,369,131.25,14.0,2020
1487699112,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,13,21.0,630,294.75,,2020
1487699112,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,18,26.0,765,198.3,14.0,2020
1487699112,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,29,29.0,225,388.52,24.0,2020
1487699112,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,14,14.0,217,140.18,,2020
1487699112,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,16,16.0,165,100.32,,2020
1487804969,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,11,11.0,74,103.64,,2020
1487817946,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,11,11.0,100,150.66,,2020
1487826079,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,75,75.0,1550,576.71,50.0,2020
1487826079,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,74,74.0,888,806.04,65.0,2020
1487826079,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,79,79.0,1014,1547.85,58.0,2020
1487826079,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,11,11.0,92,33.55,,2020
1487855185,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,11,15.0,450,149.87,,2020
1487855185,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,21,21.0,134,177.43,19.0,2020
1487855185,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,12,12.0,251,152.37,,2020
1487855185,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,16,20.1,499,349.86,11.0,2020
1487862926,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,14,14.0,370,311.6,,2020
1487862926,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,36,36.0,774,526.99,13.0,2020
1487862926,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,193,237.9,6775,2164.98,72.0,2020
1487862926,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,103,103.0,1524,1743.53,73.0,2020
1487862926,Neurosurgery,Meloxicam,Meloxicam,NSAID,11,16.5,485,76.3,,2020
1487862926,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,125,125.0,2722,1263.14,75.0,2020
1487862926,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,132,132.0,2084,3711.09,75.0,2020
1487862926,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,19,19.0,462,206.16,13.0,2020
1487862926,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,108,108.0,1431,506.34,58.0,2020
1487894820,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,12,12.0,221,77.48,,2020
1487920948,Neurosurgery,Celecoxib,Celecoxib,NSAID,100,127.0,3810,2163.9,37.0,2020
1487920948,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,18,18.0,405,203.74,,2020
1487920948,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,49,53.2,1597,423.02,18.0,2020
1487920948,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,35,35.0,797,264.51,11.0,2020
1487924353,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,36,42.0,1260,648.39,17.0,2020
1487924353,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,25,25.0,650,305.56,,2020
1487924353,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,18,18.0,285,194.18,13.0,2020
1487924353,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,37,37.3,942,1639.96,30.0,2020
1487924353,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,12,12.0,197,53.25,,2020
1487981700,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,12,12.0,194,291.61,,2020
1497016778,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,30,30.0,362,307.51,17.0,2020
1497016778,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,26,34.0,1002,432.04,,2020
1497016778,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,72,72.0,363,455.74,46.0,2020
1497016778,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,25,25.0,143,89.09,21.0,2020
1497285886,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,18,18.0,318,181.78,16.0,2020
1497285886,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,14,14.0,420,172.52,,2020
1497736334,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,74,110.0,3300,1202.35,22.0,2020
1497736334,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,39,39.0,400,485.37,27.0,2020
1497736334,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,34,36.0,1070,2222.48,,2020
1497738686,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,38,38.0,188,184.41,34.0,2020
1497742639,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,15.0,177,107.29,,2020
1497742639,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,36,40.0,1148,551.25,15.0,2020
1497742639,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,11,11.0,95,116.15,,2020
1497748693,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,48,48.0,582,410.83,28.0,2020
1497748693,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,82,94.0,2668,905.35,26.0,2020
1497748693,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,88,88.0,1036,1167.28,63.0,2020
1497748693,Neurosurgery,Meloxicam,Meloxicam,NSAID,39,53.0,1590,200.69,15.0,2020
1497748693,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,27,27.0,320,467.79,17.0,2020
1497748693,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,19,19.0,226,497.14,14.0,2020
1497748693,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,15,15.0,360,259.9,,2020
1497748693,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,15,15.0,115,64.64,12.0,2020
1497750012,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,26,26.0,501,250.41,18.0,2020
1497750012,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,47,49.0,1447,775.16,12.0,2020
1497750012,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,76,76.0,679,968.92,58.0,2020
1497750012,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,72,72.0,480,968.89,66.0,2020
1497759948,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,54,54.0,348,429.83,37.0,2020
1497764195,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,50,58.0,943,1171.95,29.0,2020
1497764195,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,76,80.5,2255,633.92,27.0,2020
1497764195,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,61,61.0,470,450.0,33.0,2020
1497764195,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,22,22.0,303,170.26,,2020
1497770457,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,43,63.0,1890,2361.11,13.0,2020
1497770457,Neurosurgery,Celecoxib,Celecoxib,NSAID,284,355.3,10608,10256.1,78.0,2020
1497770457,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,24,28.0,810,494.72,,2020
1497770457,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,171,181.7,4053,6934.08,63.0,2020
1497770457,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,272,321.0,9611,2909.6,84.0,2020
1497770457,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,78,78.0,1974,1940.41,31.0,2020
1497770457,Neurosurgery,Ibuprofen,Ibuprofen,NSAID,22,24.0,720,195.87,,2020
1497770457,Neurosurgery,Meloxicam,Meloxicam,NSAID,40,70.0,2100,317.15,11.0,2020
1497770457,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,120,133.7,4000,2322.44,47.0,2020
1497770457,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,13,13.0,286,332.57,,2020
1497770457,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,96,112.0,3360,6782.1,22.0,2020
1497770457,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,25,25.0,723,187.78,,2020
1497770457,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,51,53.0,1276,261.82,23.0,2020
1497785661,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,31,31.0,301,471.89,18.0,2020
1497785661,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,35,39.0,841,674.78,,2020
1497785661,Neurosurgery,Fentanyl,Fentanyl,Opioid,61,61.0,1081,3820.55,,2020
1497785661,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,77,95.3,2646,1291.65,21.0,2020
1497785661,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,646,646.0,7726,12436.11,155.0,2020
1497785661,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,142,144.0,1704,1157.39,51.0,2020
1497785661,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,15,15.0,215,212.48,,2020
1497785661,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,206,206.0,2705,5871.12,39.0,2020
1497785661,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,195,197.0,2599,2200.89,56.0,2020
1497785661,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,107,107.0,1243,430.92,30.0,2020
1497808505,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,29,29.0,489,125.65,28.0,2020
1497808505,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,56,56.0,453,489.38,50.0,2020
1497856959,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,20,20.0,197,90.5,12.0,2020
1497856959,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,31,31.0,177,374.06,30.0,2020
1497856959,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,23,23.0,146,287.84,12.0,2020
1497866578,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,18,18.0,428,183.11,,2020
1497866578,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,14,14.0,225,38.94,,2020
1497866578,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,15,19.0,511,159.77,,2020
1497866578,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,21,21.0,387,97.02,,2020
1497889257,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,14,14.0,92,96.84,13.0,2020
1497889257,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,44,44.0,308,494.25,38.0,2020
1497891717,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,31,31.0,744,472.92,12.0,2020
1497891717,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,16,16.0,182,134.15,12.0,2020
1497891717,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,12,12.0,131,44.76,,2020
1497919310,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,30,30.0,175,251.85,23.0,2020
1497919310,Neurosurgery,Celecoxib,Celecoxib,NSAID,16,24.0,661,672.05,,2020
1497919310,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,15,15.0,137,162.48,,2020
1497919310,Neurosurgery,Naproxen,Naproxen,NSAID,44,44.0,715,142.69,12.0,2020
1497919310,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,34,34.0,241,109.63,27.0,2020
1497933626,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,22,22.0,316,417.76,18.0,2020
1497956403,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,17,17.0,500,305.77,,2020
1497956403,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,129,143.8,4288,1417.92,66.0,2020
1497956403,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,14,14.0,123,167.16,12.0,2020
1497956403,Neurosurgery,Ibuprofen,Ibuprofen,NSAID,13,13.0,270,116.82,,2020
1497956403,Neurosurgery,Meloxicam,Meloxicam,NSAID,118,140.0,4200,455.61,46.0,2020
1497956403,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,14,14.0,405,254.97,11.0,2020
1497956403,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,11,11.0,107,234.75,11.0,2020
1497956403,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,11,11.0,86,32.85,,2020
1497998264,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,13,13.0,82,119.84,13.0,2020
1497998264,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,14,14.0,400,132.52,,2020
1497998264,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,103,103.0,962,701.36,43.0,2020
1497998264,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,40,40.0,317,598.74,16.0,2020
1508033101,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,18,18.0,448,238.44,18.0,2020
