Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Drug_Category,Year
1265430755,Neurosurgery,Tramadol Hcl,55,55.0,1266,329.42,18.0,Opioid,2018
1265431621,Orthopedic Surgery,Acetaminophen With Codeine,126,126.0,1493,1323.57,65.0,Opioid,2018
1265431621,Orthopedic Surgery,Gabapentin,328,435.3,12875,4185.63,104.0,Gabapentinoid,2018
1265431621,Orthopedic Surgery,Pregabalin,16,16.5,495,7946.74,,Gabapentinoid,2018
1265431621,Orthopedic Surgery,Meloxicam,62,78.3,2284,238.48,40.0,NSAID,2018
1265431621,Orthopedic Surgery,Methocarbamol,60,60.5,878,977.27,33.0,Muscle Relaxant,2018
1265431621,Orthopedic Surgery,Tizanidine Hcl,223,244.3,4836,3647.94,85.0,Muscle Relaxant,2018
1265431621,Orthopedic Surgery,Tramadol Hcl,160,160.0,2758,905.73,59.0,Opioid,2018
1265435440,Neurosurgery,Diclofenac Sodium,135,141.0,4231,1595.14,72.0,NSAID,2018
1265435440,Neurosurgery,Gabapentin,41,43.0,1290,366.17,20.0,Gabapentinoid,2018
1265435440,Neurosurgery,Tizanidine Hcl,22,22.0,315,191.94,15.0,Muscle Relaxant,2018
1265453104,Orthopedic Surgery,Cyclobenzaprine Hcl,15,17.0,380,310.19,12.0,Muscle Relaxant,2018
1265453104,Orthopedic Surgery,Gabapentin,45,47.0,1380,420.56,26.0,Gabapentinoid,2018
1265453104,Orthopedic Surgery,Meloxicam,13,21.0,630,101.86,13.0,NSAID,2018
1265453104,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,13,13.0,198,429.44,,Opioid,2018
1265453617,Neurosurgery,Acetaminophen With Codeine,16,16.0,185,190.48,11.0,Opioid,2018
1265453617,Neurosurgery,Gabapentin,29,31.0,900,233.78,,Gabapentinoid,2018
1265453617,Neurosurgery,Hydrocodone/Acetaminophen,27,27.0,213,485.62,21.0,Opioid,2018
1265453617,Neurosurgery,Methocarbamol,14,14.0,331,225.52,,Muscle Relaxant,2018
1265453617,Neurosurgery,Tizanidine Hcl,28,33.0,960,395.47,14.0,Muscle Relaxant,2018
1265453617,Neurosurgery,Tramadol Hcl,19,19.0,373,126.41,14.0,Opioid,2018
1265458152,Neurosurgery,Acetaminophen With Codeine,11,11.0,111,89.18,,Opioid,2018
1265458152,Neurosurgery,Cyclobenzaprine Hcl,13,13.0,189,144.07,11.0,Muscle Relaxant,2018
1265458152,Neurosurgery,Hydrocodone/Acetaminophen,20,20.0,195,316.54,13.0,Opioid,2018
1265458152,Neurosurgery,Hydromorphone Hcl,11,11.0,90,63.63,,Opioid,2018
1265458152,Neurosurgery,Oxycodone Hcl,34,34.0,302,374.67,25.0,Opioid,2018
1265458152,Neurosurgery,Oxycodone Hcl/Acetaminophen,53,53.0,540,989.04,15.0,Opioid,2018
1265458152,Neurosurgery,Tramadol Hcl,28,28.0,307,203.81,24.0,Opioid,2018
1265469571,Neurosurgery,Diclofenac Sodium,46,47.0,1376,592.46,28.0,NSAID,2018
1265469571,Neurosurgery,Gabapentin,62,67.1,1978,805.82,18.0,Gabapentinoid,2018
1265469571,Neurosurgery,Hydrocodone/Acetaminophen,46,46.0,724,531.26,24.0,Opioid,2018
1265469571,Neurosurgery,Methocarbamol,61,61.0,1423,950.29,36.0,Muscle Relaxant,2018
1265469571,Neurosurgery,Oxycodone Hcl,11,11.0,120,75.86,,Opioid,2018
1265469571,Neurosurgery,Oxycodone Hcl/Acetaminophen,146,146.3,1467,2203.24,96.0,Opioid,2018
1265469571,Neurosurgery,Tizanidine Hcl,72,75.3,1974,1239.25,43.0,Muscle Relaxant,2018
1265469571,Neurosurgery,Tramadol Hcl,24,24.0,288,114.24,18.0,Opioid,2018
1265473516,Neurosurgery,Cyclobenzaprine Hcl,45,45.0,902,365.5,33.0,Muscle Relaxant,2018
1265473516,Neurosurgery,Hydrocodone/Acetaminophen,71,71.0,640,1013.87,43.0,Opioid,2018
1265473516,Neurosurgery,Oxycodone Hcl,134,134.0,1617,1910.45,62.0,Opioid,2018
1265473516,Neurosurgery,Oxycodone Hcl/Acetaminophen,67,67.0,553,1456.29,52.0,Opioid,2018
1265473516,Neurosurgery,Tramadol Hcl,25,25.0,227,88.34,14.0,Opioid,2018
1265480370,Neurosurgery,Gabapentin,19,21.5,645,226.63,,Gabapentinoid,2018
1265480370,Neurosurgery,Hydrocodone/Acetaminophen,59,59.0,435,506.42,56.0,Opioid,2018
1265480370,Neurosurgery,Oxycodone Hcl/Acetaminophen,14,14.0,144,241.69,12.0,Opioid,2018
1265485155,Neurosurgery,Baclofen,16,16.0,271,145.58,12.0,Muscle Relaxant,2018
1265485155,Neurosurgery,Gabapentin,17,19.0,534,142.21,11.0,Gabapentinoid,2018
1265493308,Orthopedic Surgery,Celecoxib,26,40.0,1180,1926.97,11.0,NSAID,2018
1265493308,Orthopedic Surgery,Cyclobenzaprine Hcl,37,47.0,1260,487.58,17.0,Muscle Relaxant,2018
1265493308,Orthopedic Surgery,Diclofenac Sodium,30,40.0,1200,494.68,17.0,NSAID,2018
1265493308,Orthopedic Surgery,Gabapentin,58,98.2,2947,1234.45,18.0,Gabapentinoid,2018
1265493308,Orthopedic Surgery,Hydrocodone/Acetaminophen,12,20.7,491,166.31,,Opioid,2018
1265493308,Orthopedic Surgery,Ibuprofen,16,22.0,640,79.18,,NSAID,2018
1265493308,Orthopedic Surgery,Meloxicam,18,20.0,600,59.94,,NSAID,2018
1265493308,Orthopedic Surgery,Tizanidine Hcl,13,13.0,390,132.34,,Muscle Relaxant,2018
1265493308,Orthopedic Surgery,Tramadol Hcl,28,48.0,1311,460.14,,Opioid,2018
1265495014,Neurosurgery,Hydrocodone/Acetaminophen,50,50.0,494,846.29,32.0,Opioid,2018
1265495014,Neurosurgery,Methocarbamol,21,23.0,355,169.15,,Muscle Relaxant,2018
1265496715,Orthopedic Surgery,Cyclobenzaprine Hcl,32,32.0,440,183.35,20.0,Muscle Relaxant,2018
1265496715,Orthopedic Surgery,Hydrocodone/Acetaminophen,34,34.0,191,405.69,22.0,Opioid,2018
1265496715,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,68,68.0,520,1393.45,48.0,Opioid,2018
1265496715,Orthopedic Surgery,Tramadol Hcl,49,49.0,371,246.19,32.0,Opioid,2018
1265507024,Neurosurgery,Hydrocodone/Acetaminophen,11,11.0,138,136.47,,Opioid,2018
1265507024,Neurosurgery,Oxycodone Hcl/Acetaminophen,44,44.0,395,844.49,29.0,Opioid,2018
1265509285,Orthopedic Surgery,Acetaminophen With Codeine,133,133.0,2041,1416.22,70.0,Opioid,2018
1265509285,Orthopedic Surgery,Celecoxib,20,27.0,810,886.0,,NSAID,2018
1265509285,Orthopedic Surgery,Cyclobenzaprine Hcl,64,66.0,1960,718.48,35.0,Muscle Relaxant,2018
1265509285,Orthopedic Surgery,Diclofenac Sodium,130,141.9,3833,3585.25,73.0,NSAID,2018
1265509285,Orthopedic Surgery,Gabapentin,276,302.5,9051,3944.02,105.0,Gabapentinoid,2018
1265509285,Orthopedic Surgery,Hydrocodone/Acetaminophen,113,113.0,1800,1427.29,86.0,Opioid,2018
1265509285,Orthopedic Surgery,Ibuprofen,27,33.0,990,357.96,14.0,NSAID,2018
1265509285,Orthopedic Surgery,Meloxicam,39,48.0,1440,181.55,23.0,NSAID,2018
1265509285,Orthopedic Surgery,Methocarbamol,20,20.0,600,319.46,16.0,Muscle Relaxant,2018
1265509285,Orthopedic Surgery,Naproxen,38,38.0,1140,278.13,29.0,NSAID,2018
1265509285,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,114,114.0,1662,2247.14,86.0,Opioid,2018
1265509285,Orthopedic Surgery,Tizanidine Hcl,90,91.0,2570,1944.24,41.0,Muscle Relaxant,2018
1265509285,Orthopedic Surgery,Tramadol Hcl,131,131.2,1978,929.08,77.0,Opioid,2018
1265509285,Orthopedic Surgery,Diclofenac Sodium,11,11.0,195,764.42,,NSAID,2018
1265512685,Neurosurgery,Cyclobenzaprine Hcl,13,13.0,148,107.4,12.0,Muscle Relaxant,2018
1265512685,Neurosurgery,Diclofenac Sodium,97,103.0,2997,1172.93,47.0,NSAID,2018
1265512685,Neurosurgery,Gabapentin,128,156.0,4395,1597.97,58.0,Gabapentinoid,2018
1265512685,Neurosurgery,Hydrocodone/Acetaminophen,64,64.0,580,706.56,55.0,Opioid,2018
1265512685,Neurosurgery,Oxycodone Hcl/Acetaminophen,79,79.0,591,1134.28,49.0,Opioid,2018
1265512685,Neurosurgery,Tramadol Hcl,19,19.0,205,74.01,15.0,Opioid,2018
1265517999,Orthopedic Surgery,Acetaminophen With Codeine,14,14.0,171,119.81,,Opioid,2018
1265517999,Orthopedic Surgery,Cyclobenzaprine Hcl,21,21.0,426,478.38,13.0,Muscle Relaxant,2018
1265517999,Orthopedic Surgery,Diclofenac Sodium,18,25.2,713,2023.5,17.0,NSAID,2018
1265517999,Orthopedic Surgery,Diclofenac Sodium/Misoprostol,36,38.0,1135,4412.33,19.0,NSAID,2018
1265517999,Orthopedic Surgery,Gabapentin,33,45.0,1350,464.12,,Gabapentinoid,2018
1265517999,Orthopedic Surgery,Meloxicam,12,20.0,600,57.92,,NSAID,2018
1265517999,Orthopedic Surgery,Oxycodone Hcl,12,12.0,210,148.16,,Opioid,2018
1265517999,Orthopedic Surgery,Tramadol Hcl,19,19.0,535,81.95,11.0,Opioid,2018
1265517999,Orthopedic Surgery,Tramadol Hcl/Acetaminophen,23,23.0,645,347.05,11.0,Opioid,2018
1265520027,Neurosurgery,Baclofen,12,12.0,240,118.97,,Muscle Relaxant,2018
1265520027,Neurosurgery,Gabapentin,44,54.0,1598,507.6,22.0,Gabapentinoid,2018
1265520027,Neurosurgery,Hydrocodone/Acetaminophen,45,45.0,528,680.8,34.0,Opioid,2018
1265520027,Neurosurgery,Methocarbamol,35,35.0,535,524.02,30.0,Muscle Relaxant,2018
1265520027,Neurosurgery,Oxycodone Hcl/Acetaminophen,135,135.0,1256,3089.51,111.0,Opioid,2018
1265520027,Neurosurgery,Tramadol Hcl,21,21.0,221,93.01,18.0,Opioid,2018
1265535512,Orthopedic Surgery,Cyclobenzaprine Hcl,49,75.0,2205,278.41,34.0,Muscle Relaxant,2018
1265535512,Orthopedic Surgery,Gabapentin,31,37.0,1110,234.75,17.0,Gabapentinoid,2018
1265535512,Orthopedic Surgery,Hydrocodone/Acetaminophen,32,33.0,392,479.0,23.0,Opioid,2018
1265535512,Orthopedic Surgery,Meloxicam,51,91.0,2683,258.04,43.0,NSAID,2018
1265535512,Orthopedic Surgery,Oxycodone Hcl,29,29.0,343,412.1,23.0,Opioid,2018
1265535512,Orthopedic Surgery,Tramadol Hcl,49,49.5,1232,317.11,39.0,Opioid,2018
1265550743,Orthopedic Surgery,Gabapentin,129,138.0,3131,1269.89,51.0,Gabapentinoid,2018
1265550743,Orthopedic Surgery,Hydrocodone/Acetaminophen,15,15.0,75,108.32,15.0,Opioid,2018
1265550743,Orthopedic Surgery,Tramadol Hcl,16,16.0,127,61.05,15.0,Opioid,2018
1265551485,Neurosurgery,Acetaminophen With Codeine,30,30.0,438,567.91,25.0,Opioid,2018
1265551485,Neurosurgery,Gabapentin,20,22.5,675,288.78,11.0,Gabapentinoid,2018
1265551485,Neurosurgery,Hydrocodone/Acetaminophen,47,47.0,877,809.98,45.0,Opioid,2018
1265551485,Neurosurgery,Tizanidine Hcl,80,93.0,2780,1393.27,51.0,Muscle Relaxant,2018
1265551485,Neurosurgery,Tramadol Hcl,61,61.0,1325,472.26,45.0,Opioid,2018
1265569255,Orthopedic Surgery,Gabapentin,41,41.0,1130,518.29,17.0,Gabapentinoid,2018
1265569255,Orthopedic Surgery,Ibuprofen,36,36.3,720,280.35,23.0,NSAID,2018
1265569255,Orthopedic Surgery,Naproxen,13,13.0,390,160.56,,NSAID,2018
1265569255,Orthopedic Surgery,Tramadol Hcl,53,53.0,515,402.92,23.0,Opioid,2018
1265570808,Orthopedic Surgery,Cyclobenzaprine Hcl,17,17.0,425,295.47,12.0,Muscle Relaxant,2018
1265570808,Orthopedic Surgery,Gabapentin,18,18.0,540,188.1,,Gabapentinoid,2018
1265570808,Orthopedic Surgery,Hydrocodone/Acetaminophen,29,29.0,329,251.89,16.0,Opioid,2018
1265570808,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,22,22.0,213,357.41,11.0,Opioid,2018
1265570808,Orthopedic Surgery,Tizanidine Hcl,13,15.0,410,289.63,,Muscle Relaxant,2018
1265606644,Neurosurgery,Baclofen,21,21.0,475,206.71,,Muscle Relaxant,2018
1265606644,Neurosurgery,Cyclobenzaprine Hcl,51,51.0,1285,771.14,33.0,Muscle Relaxant,2018
1265606644,Neurosurgery,Diclofenac Sodium,16,22.7,670,315.09,,NSAID,2018
1265606644,Neurosurgery,Gabapentin,52,66.0,1896,782.52,18.0,Gabapentinoid,2018
1265606644,Neurosurgery,Hydrocodone/Acetaminophen,73,73.0,781,1175.15,59.0,Opioid,2018
1265606644,Neurosurgery,Pregabalin,34,34.0,974,15411.24,11.0,Gabapentinoid,2018
1265606644,Neurosurgery,Meloxicam,16,23.0,690,45.14,,NSAID,2018
1265606644,Neurosurgery,Oxycodone Hcl,55,55.0,726,713.94,35.0,Opioid,2018
1265606644,Neurosurgery,Oxycodone Hcl/Acetaminophen,43,43.0,425,935.96,29.0,Opioid,2018
1265606644,Neurosurgery,Tizanidine Hcl,14,14.0,372,167.25,11.0,Muscle Relaxant,2018
1265606644,Neurosurgery,Tramadol Hcl,53,53.0,1220,368.67,31.0,Opioid,2018
1265625941,Orthopedic Surgery,Baclofen,17,20.0,505,194.09,13.0,Muscle Relaxant,2018
1265625941,Orthopedic Surgery,Gabapentin,14,14.1,423,113.93,,Gabapentinoid,2018
1265625941,Orthopedic Surgery,Tramadol Hcl,27,28.0,626,145.21,20.0,Opioid,2018
1265635940,Orthopedic Surgery,Gabapentin,14,25.0,750,166.37,12.0,Gabapentinoid,2018
1265635940,Orthopedic Surgery,Oxycodone Hcl,16,16.0,151,167.07,13.0,Opioid,2018
1265639280,Orthopedic Surgery,Gabapentin,18,19.8,548,496.42,,Gabapentinoid,2018
1265639280,Orthopedic Surgery,Hydrocodone/Acetaminophen,84,84.0,1220,2265.41,37.0,Opioid,2018
1265639280,Orthopedic Surgery,Meloxicam,23,39.0,1170,111.06,14.0,NSAID,2018
1265639280,Orthopedic Surgery,Morphine Sulfate,12,12.0,189,249.92,,Opioid,2018
1265639280,Orthopedic Surgery,Oxycodone Hcl,12,12.0,203,115.81,,Opioid,2018
1265639280,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,49,49.0,621,2069.26,24.0,Opioid,2018
1265639280,Orthopedic Surgery,Tizanidine Hcl,24,26.0,700,264.13,,Muscle Relaxant,2018
1265639280,Orthopedic Surgery,Tramadol Hcl,32,32.0,501,255.83,19.0,Opioid,2018
1265639777,Neurosurgery,Acetaminophen With Codeine,12,12.0,158,138.84,,Opioid,2018
1265639777,Neurosurgery,Cyclobenzaprine Hcl,47,47.0,1400,809.75,27.0,Muscle Relaxant,2018
1265639777,Neurosurgery,Gabapentin,14,18.0,540,351.49,,Gabapentinoid,2018
1265639777,Neurosurgery,Hydrocodone/Acetaminophen,107,107.5,1395,2432.85,44.0,Opioid,2018
1265639777,Neurosurgery,Tramadol Hcl,33,33.0,668,339.59,19.0,Opioid,2018
1265643738,Orthopedic Surgery,Celecoxib,12,15.0,450,689.11,,NSAID,2018
1265643738,Orthopedic Surgery,Cyclobenzaprine Hcl,29,29.0,374,123.75,16.0,Muscle Relaxant,2018
1265643738,Orthopedic Surgery,Gabapentin,55,61.0,1636,697.28,23.0,Gabapentinoid,2018
1265643738,Orthopedic Surgery,Hydrocodone/Acetaminophen,51,51.0,368,548.75,24.0,Opioid,2018
1265643738,Orthopedic Surgery,Meloxicam,118,133.0,3990,580.53,66.0,NSAID,2018
1265643738,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,39,39.0,269,419.38,27.0,Opioid,2018
1265643738,Orthopedic Surgery,Tizanidine Hcl,12,12.0,171,72.6,,Muscle Relaxant,2018
1265643738,Orthopedic Surgery,Tramadol Hcl,82,82.0,624,369.72,48.0,Opioid,2018
1265645790,Neurosurgery,Cyclobenzaprine Hcl,21,21.0,415,310.85,19.0,Muscle Relaxant,2018
1265645790,Neurosurgery,Gabapentin,14,20.0,600,230.12,,Gabapentinoid,2018
1265645790,Neurosurgery,Hydrocodone/Acetaminophen,68,68.0,490,1070.23,49.0,Opioid,2018
1265645790,Neurosurgery,Oxycodone Hcl/Acetaminophen,13,13.0,121,609.31,,Opioid,2018
1265684518,Neurosurgery,Acetaminophen With Codeine,13,13.0,78,101.6,13.0,Opioid,2018
1265684518,Neurosurgery,Gabapentin,14,14.4,432,132.85,,Gabapentinoid,2018
1265684518,Neurosurgery,Hydrocodone/Acetaminophen,14,14.0,105,111.1,14.0,Opioid,2018
1265684518,Neurosurgery,Methocarbamol,17,17.0,208,83.6,11.0,Muscle Relaxant,2018
1265684518,Neurosurgery,Oxycodone Hcl/Acetaminophen,21,21.0,173,333.92,21.0,Opioid,2018
1265684518,Neurosurgery,Tramadol Hcl,19,19.0,179,77.16,11.0,Opioid,2018
1265688733,Orthopedic Surgery,Gabapentin,83,89.0,2639,1245.59,24.0,Gabapentinoid,2018
1265697536,Orthopedic Surgery,Cyclobenzaprine Hcl,11,11.0,177,41.16,,Muscle Relaxant,2018
1265697536,Orthopedic Surgery,Gabapentin,168,237.6,7114,2316.92,71.0,Gabapentinoid,2018
1265697536,Orthopedic Surgery,Hydrocodone/Acetaminophen,56,56.0,1138,1510.1,32.0,Opioid,2018
1265697536,Orthopedic Surgery,Ibuprofen,11,11.0,220,58.76,,NSAID,2018
1265697536,Orthopedic Surgery,Oxycodone Hcl,37,37.0,540,622.94,26.0,Opioid,2018
1265697536,Orthopedic Surgery,Tramadol Hcl,34,34.0,729,255.85,19.0,Opioid,2018
1265723423,Neurosurgery,Cyclobenzaprine Hcl,18,18.0,285,147.7,14.0,Muscle Relaxant,2018
1265723423,Neurosurgery,Hydrocodone/Acetaminophen,21,21.0,240,462.43,21.0,Opioid,2018
1265743884,Neurosurgery,Hydrocodone/Acetaminophen,25,25.0,234,473.45,16.0,Opioid,2018
1265743884,Neurosurgery,Oxycodone Hcl/Acetaminophen,14,14.0,127,251.81,,Opioid,2018
1265743884,Neurosurgery,Tramadol Hcl,14,18.0,360,93.76,,Opioid,2018
1265759955,Neurosurgery,Cyclobenzaprine Hcl,12,12.1,163,160.89,,Muscle Relaxant,2018
1265759955,Neurosurgery,Oxycodone Hcl,12,12.0,84,79.16,12.0,Opioid,2018
1265795918,Orthopedic Surgery,Hydrocodone/Acetaminophen,23,23.0,301,425.28,19.0,Opioid,2018
1265795918,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,22,22.0,246,628.11,20.0,Opioid,2018
1275500811,Orthopedic Surgery,Acetaminophen With Codeine,216,216.0,3336,2129.29,80.0,Opioid,2018
1275500811,Orthopedic Surgery,Carisoprodol,25,26.0,665,183.4,,Muscle Relaxant,2018
1275500811,Orthopedic Surgery,Celecoxib,30,44.0,1320,1249.04,,NSAID,2018
1275500811,Orthopedic Surgery,Cyclobenzaprine Hcl,46,46.0,897,573.81,13.0,Muscle Relaxant,2018
1275500811,Orthopedic Surgery,Fentanyl,24,24.0,720,1438.03,,Opioid,2018
1275500811,Orthopedic Surgery,Gabapentin,58,87.0,2570,1336.98,19.0,Gabapentinoid,2018
1275500811,Orthopedic Surgery,Hydrocodone/Acetaminophen,132,136.0,2084,1648.61,44.0,Opioid,2018
1275500811,Orthopedic Surgery,Pregabalin,46,58.0,1740,29933.7,13.0,Gabapentinoid,2018
1275500811,Orthopedic Surgery,Meloxicam,57,69.0,2070,278.96,23.0,NSAID,2018
1275500811,Orthopedic Surgery,Methocarbamol,35,35.0,657,466.06,23.0,Muscle Relaxant,2018
1275500811,Orthopedic Surgery,Pentazocine Hcl/Naloxone Hcl,21,21.0,250,2168.84,,Opioid,2018
1275500811,Orthopedic Surgery,Tizanidine Hcl,107,107.0,2053,1161.08,33.0,Muscle Relaxant,2018
1275500811,Orthopedic Surgery,Tramadol Hcl,204,211.0,3677,1037.27,83.0,Opioid,2018
1275500811,Orthopedic Surgery,Tramadol Hcl,12,16.0,479,1126.21,,Opioid,2018
1275504730,Neurosurgery,Cyclobenzaprine Hcl,16,16.0,480,177.42,,Muscle Relaxant,2018
1275504730,Neurosurgery,Gabapentin,60,60.0,1715,636.42,17.0,Gabapentinoid,2018
1275504730,Neurosurgery,Hydrocodone/Acetaminophen,131,131.0,1449,1393.41,96.0,Opioid,2018
1275504730,Neurosurgery,Oxycodone Hcl,13,13.0,331,291.66,,Opioid,2018
1275504730,Neurosurgery,Oxycodone Hcl/Acetaminophen,52,52.0,552,692.58,47.0,Opioid,2018
1275508525,Neurosurgery,Etodolac,28,32.0,957,1089.8,11.0,NSAID,2018
1275508525,Neurosurgery,Gabapentin,27,36.0,1080,305.43,,Gabapentinoid,2018
1275508525,Neurosurgery,Hydrocodone/Acetaminophen,15,15.0,109,141.05,15.0,Opioid,2018
1275508525,Neurosurgery,Meloxicam,26,26.0,780,135.92,,NSAID,2018
1275508525,Neurosurgery,Methocarbamol,33,33.0,535,282.85,22.0,Muscle Relaxant,2018
1275508525,Neurosurgery,Oxycodone Hcl,47,47.0,364,680.19,45.0,Opioid,2018
1275508525,Neurosurgery,Tramadol Hcl,28,28.0,398,106.92,14.0,Opioid,2018
1275510588,Orthopedic Surgery,Cyclobenzaprine Hcl,72,80.5,2261,1732.27,24.0,Muscle Relaxant,2018
1275510588,Orthopedic Surgery,Diclofenac Sodium,93,109.0,3236,1459.11,38.0,NSAID,2018
1275510588,Orthopedic Surgery,Gabapentin,194,219.6,6403,2826.45,69.0,Gabapentinoid,2018
1275510588,Orthopedic Surgery,Hydrocodone/Acetaminophen,166,166.0,2526,2129.63,99.0,Opioid,2018
1275510588,Orthopedic Surgery,Pregabalin,32,38.0,1125,15102.88,12.0,Gabapentinoid,2018
1275510588,Orthopedic Surgery,Meloxicam,69,99.0,2970,287.94,28.0,NSAID,2018
1275510588,Orthopedic Surgery,Oxycodone Hcl,28,28.0,338,392.15,21.0,Opioid,2018
1275510588,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,50,50.0,851,903.25,27.0,Opioid,2018
1275510588,Orthopedic Surgery,Tramadol Hcl,67,67.0,1597,371.62,45.0,Opioid,2018
1275513038,Neurosurgery,Gabapentin,25,25.0,725,195.53,,Gabapentinoid,2018
1275513038,Neurosurgery,Oxycodone Hcl/Acetaminophen,23,23.0,164,314.08,20.0,Opioid,2018
1275518797,Neurosurgery,Gabapentin,103,128.3,3850,2740.48,32.0,Gabapentinoid,2018
1275518797,Neurosurgery,Hydrocodone/Acetaminophen,25,25.0,313,374.99,15.0,Opioid,2018
1275518797,Neurosurgery,Meloxicam,12,12.0,240,26.45,,NSAID,2018
1275518797,Neurosurgery,Methocarbamol,29,29.0,409,250.26,13.0,Muscle Relaxant,2018
1275518797,Neurosurgery,Oxycodone Hcl,29,29.0,361,590.82,14.0,Opioid,2018
1275518797,Neurosurgery,Tizanidine Hcl,25,27.0,677,824.22,13.0,Muscle Relaxant,2018
1275518797,Neurosurgery,Tramadol Hcl,11,11.0,103,53.44,,Opioid,2018
1275525172,Neurosurgery,Hydrocodone/Acetaminophen,23,23.0,293,528.56,17.0,Opioid,2018
1275525172,Neurosurgery,Meloxicam,18,26.2,786,112.77,13.0,NSAID,2018
1275525172,Neurosurgery,Tramadol Hcl,18,18.0,172,73.55,,Opioid,2018
1275531501,Orthopedic Surgery,Cyclobenzaprine Hcl,33,33.0,990,689.8,11.0,Muscle Relaxant,2018
1275531501,Orthopedic Surgery,Hydrocodone/Acetaminophen,22,22.0,568,573.12,15.0,Opioid,2018
1275531501,Orthopedic Surgery,Meloxicam,14,16.0,480,69.12,,NSAID,2018
1275531501,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,30,30.0,666,1058.6,18.0,Opioid,2018
1275533911,Neurosurgery,Acetaminophen With Codeine,14,14.0,96,81.31,13.0,Opioid,2018
1275533911,Neurosurgery,Baclofen,32,32.0,440,240.89,26.0,Muscle Relaxant,2018
1275534539,Neurosurgery,Cyclobenzaprine Hcl,14,14.0,280,146.25,,Muscle Relaxant,2018
1275534539,Neurosurgery,Gabapentin,28,28.0,830,292.14,11.0,Gabapentinoid,2018
1275534539,Neurosurgery,Hydrocodone/Acetaminophen,186,186.0,1311,1692.87,119.0,Opioid,2018
1275534539,Neurosurgery,Meloxicam,11,14.0,420,29.54,11.0,NSAID,2018
1275534539,Neurosurgery,Methocarbamol,44,44.0,836,353.79,41.0,Muscle Relaxant,2018
1275534539,Neurosurgery,Tramadol Hcl,19,19.0,124,59.3,16.0,Opioid,2018
1275542516,Neurosurgery,Cyclobenzaprine Hcl,11,11.0,308,112.11,,Muscle Relaxant,2018
1275542516,Neurosurgery,Gabapentin,75,114.0,3374,1735.84,28.0,Gabapentinoid,2018
1275542516,Neurosurgery,Hydrocodone/Acetaminophen,118,118.0,1943,2722.47,75.0,Opioid,2018
1275542516,Neurosurgery,Meloxicam,58,89.0,2670,240.27,30.0,NSAID,2018
1275542516,Neurosurgery,Tramadol Hcl,25,25.0,556,149.35,21.0,Opioid,2018
1275554024,Neurosurgery,Acetaminophen With Codeine,18,18.0,328,187.57,,Opioid,2018
1275554024,Neurosurgery,Celecoxib,24,24.0,720,1525.29,,NSAID,2018
1275554024,Neurosurgery,Cyclobenzaprine Hcl,76,76.0,1271,603.3,42.0,Muscle Relaxant,2018
1275554024,Neurosurgery,Fentanyl,23,23.0,630,1733.59,,Opioid,2018
1275554024,Neurosurgery,Gabapentin,56,57.7,1702,563.47,26.0,Gabapentinoid,2018
1275554024,Neurosurgery,Hydrocodone/Acetaminophen,141,141.0,2452,2818.65,90.0,Opioid,2018
1275554024,Neurosurgery,Meloxicam,18,18.0,435,110.06,,NSAID,2018
1275554024,Neurosurgery,Methocarbamol,32,32.0,813,264.45,,Muscle Relaxant,2018
1275554024,Neurosurgery,Naproxen,22,22.0,660,151.42,12.0,NSAID,2018
1275554024,Neurosurgery,Oxycodone Hcl,31,31.0,667,731.6,12.0,Opioid,2018
1275554024,Neurosurgery,Oxycodone Hcl/Acetaminophen,122,122.0,2238,3559.84,71.0,Opioid,2018
1275554024,Neurosurgery,Oxymorphone Hcl,11,11.0,330,2086.87,,Opioid,2018
1275554024,Neurosurgery,Tizanidine Hcl,22,22.0,275,138.55,14.0,Muscle Relaxant,2018
1275554024,Neurosurgery,Tramadol Hcl,33,33.0,506,158.63,19.0,Opioid,2018
1275559700,Orthopedic Surgery,Gabapentin,12,12.0,332,160.93,,Gabapentinoid,2018
1275559700,Orthopedic Surgery,Pregabalin,11,11.0,330,6183.48,,Gabapentinoid,2018
1275559700,Orthopedic Surgery,Meloxicam,12,12.0,313,38.23,11.0,NSAID,2018
1275559700,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,30,30.0,316,381.59,18.0,Opioid,2018
1275559700,Orthopedic Surgery,Tramadol Hcl,13,13.0,138,50.92,,Opioid,2018
1275561425,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,11,11.0,84,178.12,,Opioid,2018
1275562589,Orthopedic Surgery,Cyclobenzaprine Hcl,13,13.0,390,68.21,,Muscle Relaxant,2018
1275562589,Orthopedic Surgery,Gabapentin,67,76.1,2283,889.26,22.0,Gabapentinoid,2018
