Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Brnd_Name,Drug_Category,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Year
1720460025,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,24,24.0,243,148.56,17.0,2023
1720460025,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,22,26.0,765,287.11,,2023
1720460025,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,29,29.0,142,275.77,21.0,2023
1720460025,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,66,66.0,675,617.89,40.0,2023
1720460025,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,31,31.0,154,238.79,18.0,2023
1720460025,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,73,73.0,408,703.96,46.0,2023
1720460025,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,16,16.0,132,43.83,,2023
1730113275,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,15,15.0,115,143.23,13.0,2023
1730113275,Neurosurgery,Ibuprofen,Ibuprofen,NSAID,34,34.0,716,336.6,16.0,2023
1730113275,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,24,24.0,414,330.34,,2023
1730176389,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium Er,NSAID,30,34.0,1020,1147.3,,2023
1730176389,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,38,44.0,1305,263.9,19.0,2023
1730176389,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,13,13.0,168,87.58,,2023
1730176389,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,34,34.0,455,528.85,23.0,2023
1730176389,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,42,42.0,741,228.85,32.0,2023
1730178187,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,24,24.3,382,673.79,18.0,2023
1730178187,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,22,24.0,720,358.84,,2023
1730178187,Neurosurgery,Ibuprofen,Ibuprofen,NSAID,90,92.0,2740,804.26,47.0,2023
1730178187,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,41,41.0,1158,480.27,30.0,2023
1730184920,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,11,11.0,330,117.7,,2023
1730184920,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,27,27.0,201,179.51,25.0,2023
1730184920,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,11,11.0,76,33.36,,2023
1730272550,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,18,40.0,1200,774.5,,2023
1730272550,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,27,27.0,720,755.75,16.0,2023
1730272550,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,32,32.0,935,366.06,15.0,2023
1730272550,Neurosurgery,Meloxicam,Meloxicam,NSAID,57,59.0,1770,190.84,17.0,2023
1730272550,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,37,37.0,835,485.62,23.0,2023
1730272550,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,57,57.0,420,539.85,41.0,2023
1730272550,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,56,72.0,1962,560.0,25.0,2023
1730272550,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,12,12.0,141,105.22,,2023
1730317090,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,11.0,165,69.03,,2023
1730317090,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,71,71.0,582,679.98,62.0,2023
1730340324,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,13,13.0,79,172.21,13.0,2023
1730347899,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,12,12.0,310,175.25,11.0,2023
1730347899,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,87,97.5,2915,1129.68,32.0,2023
1730347899,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,138,138.0,1216,1686.91,125.0,2023
1730347899,Neurosurgery,Meloxicam,Meloxicam,NSAID,48,48.0,1440,204.49,34.0,2023
1730347899,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,36,36.0,502,322.54,22.0,2023
1730347899,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,14,14.0,134,79.19,12.0,2023
1730352535,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,11.0,87,67.6,,2023
1730352535,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,16,16.0,336,153.18,,2023
1730352535,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,19,19.0,159,83.92,16.0,2023
1730368499,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,17,17.0,510,268.44,12.0,2023
1730368499,Neurosurgery,Meloxicam,Meloxicam,NSAID,15,15.0,450,33.05,,2023
1730594805,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,42,42.0,546,227.26,36.0,2023
1730594805,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,24,24.0,164,181.88,23.0,2023
1730594805,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,32,32.0,221,274.31,25.0,2023
1740221910,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,33,47.0,1410,214.38,19.0,2023
1740244813,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,32,36.0,1012,399.25,,2023
1740244813,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,48,48.0,284,458.21,35.0,2023
1740244813,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,14,14.0,90,145.3,12.0,2023
1740244813,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,13,13.0,163,53.95,,2023
1740250752,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,25,37.7,1057,220.53,13.0,2023
1740265370,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,29,29.0,137,151.39,27.0,2023
1740266758,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,24,24.0,331,460.75,23.0,2023
1740266758,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,12,12.0,190,165.62,12.0,2023
1740276773,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,72,72.2,2107,576.63,15.0,2023
1740276773,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,27,27.0,148,343.21,23.0,2023
1740276773,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,14,14.0,106,83.06,,2023
1740276773,Neurosurgery,Naproxen,Naproxen,NSAID,18,18.0,540,121.14,,2023
1740276773,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,15,21.0,399,56.94,,2023
1740281880,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,22,22.0,660,210.23,12.0,2023
1740281880,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,149,149.0,898,1033.5,94.0,2023
1740281880,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,47,47.0,976,359.28,32.0,2023
1740281880,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,25,25.0,179,260.95,16.0,2023
1740284777,Neurosurgery,Flurbiprofen,Flurbiprofen,NSAID,43,45.0,945,761.85,37.0,2023
1740284777,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,46,47.0,1224,476.12,41.0,2023
1740397306,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,21,21.0,402,148.06,15.0,2023
1740397306,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,19,19.0,470,166.75,,2023
1740397306,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,94,96.0,2603,811.14,34.0,2023
1740397306,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,183,183.0,2612,1667.87,68.0,2023
1740397306,Neurosurgery,Meloxicam,Meloxicam,NSAID,19,19.0,448,55.91,12.0,2023
1740397306,Neurosurgery,Metaxalone,Metaxalone,Muscle Relaxant,11,11.0,330,977.45,,2023
1740397306,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,129,131.0,2944,1244.35,60.0,2023
1740397306,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,34,34.0,448,345.88,15.0,2023
1740397306,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,12,12.0,310,429.58,,2023
1740397306,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,41,41.0,1030,324.98,22.0,2023
1740397306,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,95,95.0,1441,262.78,52.0,2023
1740414895,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,46,46.0,491,274.06,30.0,2023
1740414895,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,11,11.0,330,96.29,,2023
1740414895,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,64,64.0,448,905.34,58.0,2023
1740414895,Neurosurgery,Meloxicam,Meloxicam,NSAID,16,16.0,480,73.57,16.0,2023
1740414895,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,22,22.0,230,97.12,14.0,2023
1740414895,Neurosurgery,Morphine Sulfate,Morphine Sulfate Er,Opioid,12,12.0,54,44.63,12.0,2023
1740463983,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,48,58.5,1584,733.82,23.0,2023
1740463983,Neurosurgery,Meloxicam,Meloxicam,NSAID,13,13.0,390,18.18,,2023
1740463983,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,23,23.0,286,187.91,18.0,2023
1740463983,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,15,15.0,115,129.21,,2023
1740463983,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,24,26.0,644,198.31,16.0,2023
1740463983,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,12,12.0,128,41.65,,2023
1740523869,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,12,12.0,293,99.54,,2023
1740523869,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,37,44.0,1260,598.33,19.0,2023
1740523869,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,76,76.0,577,894.33,59.0,2023
1740523869,Neurosurgery,Meloxicam,Meloxicam,NSAID,89,101.0,2996,348.04,33.0,2023
1740523869,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,165,165.0,2341,2031.43,83.0,2023
1740523869,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,73,73.0,742,1081.19,32.0,2023
1740523869,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,39,39.0,697,345.0,18.0,2023
1750311098,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,15,18.0,530,133.48,,2023
1750311098,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,80,80.0,756,706.85,65.0,2023
1750311098,Neurosurgery,Meloxicam,Meloxicam,NSAID,18,20.0,600,54.73,,2023
1750311098,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,32,32.0,321,203.05,30.0,2023
1750311098,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,13,13.0,98,89.57,12.0,2023
1750320511,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,16,26.0,780,1002.58,,2023
1750320511,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,19.0,530,443.73,,2023
1750320511,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,58,66.0,1980,776.48,27.0,2023
1750320511,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,21,21.0,251,321.32,,2023
1750320511,Neurosurgery,Meloxicam,Meloxicam,NSAID,61,69.0,2070,184.6,18.0,2023
1750320511,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,31,31.0,907,760.37,17.0,2023
1750320511,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,28,28.0,293,388.39,,2023
1750320511,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,72,98.0,2847,1788.27,35.0,2023
1750331104,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,15.0,242,64.14,,2023
1750331104,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,61,65.0,1935,1026.79,17.0,2023
1750331104,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,102,102.0,951,1023.32,68.0,2023
1750331104,Neurosurgery,Meloxicam,Meloxicam,NSAID,15,16.0,465,49.66,,2023
1750331104,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,201,201.0,2271,1443.59,95.0,2023
1750331104,Neurosurgery,Naproxen,Naproxen,NSAID,11,11.0,330,7.57,,2023
1750331104,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,266,266.0,2325,2660.27,129.0,2023
1750331104,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,19,19.0,570,1781.68,,2023
1750331104,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,102,102.0,1392,742.71,29.0,2023
1750331104,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,19,19.0,192,60.49,15.0,2023
1750354437,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,29,29.0,850,391.46,23.0,2023
1750354437,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,115,115.0,855,1336.44,88.0,2023
1750354437,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,55,55.0,416,528.25,47.0,2023
1750354437,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,155,155.0,1183,628.79,127.0,2023
1750354437,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,18,18.0,179,64.69,14.0,2023
1750380580,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,44,44.0,1270,366.1,19.0,2023
1750380580,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,38,38.0,250,315.31,24.0,2023
1750380580,Neurosurgery,Meloxicam,Meloxicam,NSAID,20,28.0,840,86.69,12.0,2023
1750380580,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,11,11.0,200,123.01,,2023
1750380580,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,45,47.0,917,343.46,22.0,2023
1750380580,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,36,36.0,246,159.43,15.0,2023
1750388229,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,53,66.3,1949,879.23,14.0,2023
1750388229,Neurosurgery,Meloxicam,Meloxicam,NSAID,40,46.0,1380,135.2,,2023
1750388229,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,19,19.0,458,114.54,11.0,2023
1750389151,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,426,452.0,12483,2829.17,165.0,2023
1750389151,Neurosurgery,Etodolac,Etodolac,NSAID,83,101.0,2985,1874.98,26.0,2023
1750389151,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,509,585.2,17512,3920.77,180.0,2023
1750389151,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,12,12.0,84,137.94,,2023
1750389151,Neurosurgery,Meloxicam,Meloxicam,NSAID,12,22.0,660,65.9,,2023
1750389151,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,31,31.0,430,204.54,18.0,2023
1750389151,Neurosurgery,Nabumetone,Nabumetone,NSAID,263,294.0,8788,2904.3,100.0,2023
1750389151,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,43,53.0,1490,211.5,19.0,2023
1750389151,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,20,20.0,140,53.63,13.0,2023
1750399275,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,15.0,262,167.84,13.0,2023
1750399275,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,13,13.0,113,232.81,12.0,2023
1750399275,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,26,26.0,195,331.42,22.0,2023
1750399275,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,27,27.0,259,441.41,18.0,2023
1750399275,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,13,13.0,94,183.96,12.0,2023
1750399275,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,14,14.0,296,91.58,,2023
1750487823,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,19,26.0,751,203.53,,2023
1750487823,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,60,60.0,328,765.56,24.0,2023
1750487823,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,13,13.0,76,257.23,,2023
1750518544,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,11,11.0,147,81.26,,2023
1750518544,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,14,14.0,146,19.51,,2023
1750519112,Neurosurgery,Celecoxib,Celecoxib,NSAID,51,55.0,1627,1119.52,25.0,2023
1750519112,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,57,61.0,1729,620.46,23.0,2023
1750519112,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,11,11.0,238,171.47,,2023
1750519112,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,191,221.5,6633,2568.8,69.0,2023
1750519112,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,68,68.0,446,520.25,30.0,2023
1750519112,Neurosurgery,Meloxicam,Meloxicam,NSAID,294,364.0,10918,1111.76,105.0,2023
1750519112,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,40,42.0,1252,453.32,26.0,2023
1750519112,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,178,178.0,1095,1089.9,106.0,2023
