Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Brnd_Name,Drug_Category,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Year
1023081254,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,20,20.0,190,90.05,,2022
1023102159,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,50,54.0,1360,588.69,17.0,2022
1023102159,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,18,18.0,93,141.31,16.0,2022
1023106507,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,88,88.0,591,955.06,68.0,2022
1023106507,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,40,40.0,612,318.34,37.0,2022
1023106507,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,15,15.0,94,64.06,14.0,2022
1023123932,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,32,32.0,663,289.64,26.0,2022
1023123932,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,74,110.3,3270,1062.84,40.0,2022
1023123932,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,62,62.0,550,672.63,52.0,2022
1023123932,Neurosurgery,Meloxicam,Meloxicam,NSAID,30,42.0,1260,143.22,13.0,2022
1023123932,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,72,72.0,1495,942.04,48.0,2022
1023123932,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,118,118.0,936,1543.14,95.0,2022
1023123932,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,12,12.5,324,372.79,,2022
1023123932,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,12,12.0,248,125.69,,2022
1023123932,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,93,93.0,1184,744.55,63.0,2022
1023141371,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,47,47.0,770,360.7,35.0,2022
1023141371,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,24,29.0,870,226.97,11.0,2022
1023141371,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,17,17.0,115,148.81,15.0,2022
1023141371,Neurosurgery,Meloxicam,Meloxicam,NSAID,53,60.0,1800,203.51,33.0,2022
1023141371,Neurosurgery,Naproxen,Naproxen,NSAID,26,39.0,1170,267.24,17.0,2022
1023141371,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,28,28.0,720,280.08,19.0,2022
1023141371,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,24,24.0,176,86.91,20.0,2022
1023244506,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,17,17.0,510,65.01,,2022
1023244506,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,33,33.0,870,421.7,14.0,2022
1023244506,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,21,21.0,172,181.71,16.0,2022
1023270386,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,30,39.0,1074,883.81,,2022
1023270386,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,14,14.0,94,180.81,,2022
1023276029,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,51,51.0,759,654.72,34.0,2022
1023276029,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,27,27.0,810,305.25,11.0,2022
1023276029,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,77,77.0,563,1035.4,55.0,2022
1023276029,Neurosurgery,Meloxicam,Meloxicam,NSAID,49,58.0,1740,175.72,22.0,2022
1023276029,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,12,12.0,105,86.02,,2022
1023276029,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,11,13.0,240,112.88,,2022
1023276466,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,19,19.0,258,347.89,13.0,2022
1023276466,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,47,49.2,1474,544.9,18.0,2022
1023276466,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,69,69.0,920,1055.2,35.0,2022
1023276466,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,32,32.0,454,279.45,17.0,2022
1023276466,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,16,16.0,220,84.06,13.0,2022
1023278660,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,19,25.0,725,608.18,,2022
1023278660,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,134,144.0,4320,3028.6,33.0,2022
1023278660,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,66,66.0,1259,1601.58,39.0,2022
1023278660,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,45,45.0,1155,1082.69,25.0,2022
1023278660,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,16,16.0,322,181.02,,2022
1033138011,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,35,35.0,264,308.35,32.0,2022
1033138011,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,90,107.0,3178,1847.01,52.0,2022
1033138011,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,177,177.0,1277,1502.8,105.0,2022
1033138011,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,111,111.0,2314,1577.46,89.0,2022
1033138011,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,14,14.0,100,65.39,11.0,2022
1033159215,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,14,14.0,178,256.99,11.0,2022
1033159215,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,11.0,300,106.82,,2022
1033159215,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,31,33.0,967,608.84,11.0,2022
1033159215,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,62,62.0,763,1013.69,32.0,2022
1033159215,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,38,38.0,654,503.01,21.0,2022
1033162235,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,17,17.1,512,258.0,,2022
1033169982,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,24,24.0,165,146.03,19.0,2022
1033169982,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,12,12.1,363,77.31,,2022
1033169982,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,23,23.0,201,138.6,14.0,2022
1033169982,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,57,58.0,835,445.59,33.0,2022
1033169982,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,53,53.0,451,311.33,34.0,2022
1033169982,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,11,11.0,91,27.98,,2022
1033174636,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,26,26.0,715,244.85,14.0,2022
1033174636,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,246,246.0,2419,3274.17,97.0,2022
1033174636,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,149,149.0,1769,1147.96,64.0,2022
1033174636,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,27,27.0,270,359.18,18.0,2022
1033174636,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,64,64.0,717,417.53,18.0,2022
1033180757,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,13,13.0,348,43.7,,2022
1033180757,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,11,11.0,330,90.57,,2022
1033180757,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,136,136.0,986,1125.87,108.0,2022
1033180757,Neurosurgery,Ibuprofen,Ibuprofen,NSAID,22,22.0,596,106.19,11.0,2022
1033180757,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,18,18.0,470,120.35,17.0,2022
1033180757,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,46,46.0,397,472.05,43.0,2022
1033189154,Neurosurgery,Celecoxib,Celecoxib,NSAID,14,14.0,385,795.02,,2022
1033189154,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,14,14.3,395,127.53,11.0,2022
1033189154,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,20,21.0,630,256.54,12.0,2022
1033189154,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,12,12.0,135,76.98,,2022
1033189857,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,12,12.0,350,193.55,11.0,2022
1033189857,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,70,72.0,2115,640.11,58.0,2022
1033189857,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,14,14.0,156,140.9,13.0,2022
1033189857,Neurosurgery,Meloxicam,Meloxicam,NSAID,42,42.0,1205,232.43,31.0,2022
1033189857,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,19,19.0,570,712.96,17.0,2022
1033189857,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,37,37.0,1065,395.72,35.0,2022
1033206065,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,25,25.6,738,226.18,11.0,2022
1033206065,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,159,159.0,1886,1935.53,107.0,2022
1033206065,Neurosurgery,Meloxicam,Meloxicam,NSAID,26,28.0,840,145.91,19.0,2022
1033206065,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,214,214.0,1614,2011.31,104.0,2022
1033206065,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,120,120.0,900,1312.77,105.0,2022
1033206065,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,13,13.0,151,68.02,,2022
1033206065,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,31,31.0,250,123.25,18.0,2022
1033284773,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,41,43.0,1215,470.76,25.0,2022
1033284773,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,37,37.0,244,306.55,29.0,2022
1033284773,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,61,63.0,1229,740.54,51.0,2022
1033284773,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,27,27.0,181,196.4,22.0,2022
1033284773,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,13,13.0,91,149.7,,2022
1033310552,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,30,30.0,270,232.51,13.0,2022
1033310552,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,17,17.0,411,197.07,,2022
1033310552,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,172,198.1,5933,2478.03,66.0,2022
1033310552,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,163,163.0,1517,1994.56,100.0,2022
1033310552,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,14,14.0,286,135.07,,2022
1033310552,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,24,24.0,225,308.89,15.0,2022
1033310552,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,81,85.0,2550,1864.66,28.0,2022
1033310552,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,109,115.0,2255,856.03,62.0,2022
1033310552,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,28,28.0,298,117.94,21.0,2022
1033316542,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,22,22.0,248,238.63,17.0,2022
1033316542,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,57,57.0,200,207.11,54.0,2022
1033378161,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,20,20.0,336,228.35,16.0,2022
1033419056,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,20,21.3,630,291.62,,2022
1033439047,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,15.0,276,65.26,,2022
1033439047,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,95,99.0,2967,1241.73,29.0,2022
1033439047,Neurosurgery,Meloxicam,Meloxicam,NSAID,54,59.0,1770,95.92,23.0,2022
1033439047,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,22,22.0,153,143.3,18.0,2022
1033439047,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,45,45.0,1350,1447.05,17.0,2022
1043216724,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,25,29.0,446,185.96,,2022
1043216724,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,40,40.0,1200,918.83,15.0,2022
1043216724,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,150,150.0,1077,2235.68,81.0,2022
1043216724,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,12,12.0,360,412.26,,2022
1043263536,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,14,14.3,304,195.85,,2022
1043263536,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,163,163.0,1275,2531.53,156.0,2022
1043263536,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,252,252.0,2678,2919.27,202.0,2022
1043263536,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,130,130.0,1059,3193.93,124.0,2022
1043263536,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,43,43.0,675,509.29,34.0,2022
1043286727,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,38,42.7,1190,502.57,18.0,2022
1043286727,Neurosurgery,Meloxicam,Meloxicam,NSAID,16,18.0,540,76.27,,2022
1043286727,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,15,15.0,139,108.28,,2022
1043286727,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,20,20.0,340,90.21,12.0,2022
1043312648,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,24,24.0,184,234.57,17.0,2022
1043356314,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,20,20.0,493,544.88,,2022
1043356314,Neurosurgery,Celecoxib,Celecoxib,NSAID,40,44.0,1293,2519.82,12.0,2022
1043356314,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,72,76.0,2194,1091.05,32.0,2022
1043356314,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,137,153.5,4605,2294.37,25.0,2022
1043356314,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,13,13.0,383,423.15,,2022
1043356314,Neurosurgery,Meloxicam,Meloxicam,NSAID,17,26.3,790,216.93,,2022
1043356314,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,26,26.0,780,283.0,11.0,2022
1043356314,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,105,105.0,3015,2848.22,24.0,2022
1043356314,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,18,18.0,502,498.29,,2022
1043356314,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,31,33.0,960,2394.71,,2022
1043356314,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,19,31.0,930,304.85,,2022
1043356314,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,68,68.0,1841,526.73,16.0,2022
1043361124,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,12,12.0,360,142.8,,2022
1043361124,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,107,134.0,4020,1940.4,40.0,2022
1043361124,Neurosurgery,Ibuprofen,Ibuprofen,NSAID,11,11.0,175,138.89,,2022
1043361124,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,11,11.0,83,62.61,,2022
1043361124,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,11,11.0,154,48.3,,2022
1043385784,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,13,13.0,370,107.7,,2022
1043385784,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,52,52.0,286,304.54,49.0,2022
1043385784,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,11,11.0,74,57.99,,2022
1043413412,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,11.0,145,75.62,11.0,2022
1043413412,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,11,12.0,360,113.59,,2022
1043552409,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,14,14.0,156,206.14,11.0,2022
1043552409,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,11.0,126,44.0,,2022
1043552409,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,42,42.0,291,233.49,36.0,2022
1043654338,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,85,85.0,595,608.59,31.0,2022
1043654338,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,88,88.0,1310,1101.24,53.0,2022
1043654338,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,151,173.0,5191,2545.37,58.0,2022
1043654338,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,73,73.0,505,898.83,56.0,2022
1043654338,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,37,52.0,1560,1010.02,11.0,2022
1043654338,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,18,18.0,371,246.25,11.0,2022
1043654338,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,98,98.0,752,336.38,40.0,2022
1053308999,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,27,27.0,248,53.82,22.0,2022
1053323915,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,14,16.0,435,186.81,,2022
1053323915,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,57,59.0,1770,624.55,17.0,2022
1053323915,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,161,161.0,1151,1265.85,95.0,2022
1053323915,Neurosurgery,Naproxen,Naproxen,NSAID,18,18.0,540,117.23,,2022
1053323915,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,31,31.0,219,174.01,13.0,2022
1053323915,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,13,13.0,390,267.98,,2022
1053347906,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,25,41.0,1140,969.36,,2022
1053347906,Neurosurgery,Celecoxib,Celecoxib,NSAID,45,54.0,1605,1459.18,19.0,2022
1053347906,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,76,79.0,1669,1314.19,38.0,2022
1053347906,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,74,76.0,1782,1622.11,31.0,2022
1053347906,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,404,461.9,13441,6722.75,146.0,2022
1053347906,Neurosurgery,Meloxicam,Meloxicam,NSAID,424,541.0,16210,1980.3,171.0,2022
1053347906,Neurosurgery,Naproxen,Naproxen,NSAID,31,31.0,930,328.18,13.0,2022
1053347906,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,11,11.0,189,176.06,,2022
1053347906,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,141,141.0,2380,4175.89,82.0,2022
1053347906,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,57,60.5,1715,1758.29,28.0,2022
1053347906,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,159,198.0,5730,2147.57,81.0,2022
1053347906,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,71,71.0,1070,443.91,47.0,2022
1053354118,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,20,20.3,407,164.43,16.0,2022
1053354118,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,51,51.0,1175,445.25,15.0,2022
1053354118,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,42,42.0,299,631.57,19.0,2022
1053354118,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,54,55.4,860,675.69,33.0,2022
1053354118,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,78,78.0,588,982.49,23.0,2022
1053354118,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,61,61.0,406,808.17,28.0,2022
1053356378,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,65,65.0,1418,1145.6,47.0,2022
1053356378,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,22,22.0,660,133.21,12.0,2022
1053356378,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,72,72.0,475,509.98,56.0,2022
1053371328,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,30,32.0,960,163.81,19.0,2022
1053371328,Neurosurgery,Ibuprofen,Ibuprofen,NSAID,11,11.0,330,94.88,,2022
1053375758,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,31,31.0,275,535.0,14.0,2022
1053375758,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,79,81.0,2380,1624.64,43.0,2022
1053375758,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,71,92.7,2680,2726.93,32.0,2022
1053375758,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,32,32.0,346,697.58,18.0,2022
1053375758,Neurosurgery,Ibuprofen,Ibuprofen,NSAID,89,89.0,2670,1021.08,61.0,2022
1053375758,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,280,280.0,2702,5602.57,165.0,2022
1053375758,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,11,11.0,330,598.86,,2022
1053375758,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,79,79.0,845,641.03,47.0,2022
1053382366,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,62,72.7,2102,1121.37,23.0,2022
1053382671,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,32,32.0,320,211.82,24.0,2022
1053382671,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,88,97.1,2773,2134.16,28.0,2022
1053382671,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,55,55.0,317,461.71,33.0,2022
1053386789,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,190,190.0,1890,2288.03,42.0,2022
1053386789,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,74,74.0,1272,612.72,34.0,2022
1053386789,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,13,13.0,190,87.52,,2022
1053426700,Neurosurgery,Carisoprodol,Carisoprodol,Muscle Relaxant,52,52.1,1334,399.47,,2022
1053426700,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,13,14.5,375,380.68,,2022
1053426700,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,25,28.4,819,454.07,,2022
1053426700,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,24,24.0,290,647.55,,2022
1053426700,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,49,49.0,1057,1824.08,,2022
1053426700,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,16,19.5,581,1160.04,,2022
1053426700,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,12,12.2,286,114.51,,2022
1053426700,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,23,23.0,303,154.66,,2022
1053437541,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,32,32.0,960,413.18,,2022
1053500314,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,14,15.0,297,131.56,,2022
1053500314,Neurosurgery,Diclofenac Sodium,Diclofenac Sodium,NSAID,141,149.0,4470,2093.11,66.0,2022
1053500314,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,19,19.0,570,362.41,,2022
1053500314,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,37,37.0,296,311.82,21.0,2022
1053500314,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,74,74.0,1392,829.69,25.0,2022
1053500314,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,98,98.0,839,1417.8,48.0,2022
1053500314,Neurosurgery,Pregabalin,Pregabalin,Gabapentinoid,17,17.0,510,214.93,,2022
1053500314,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,21,21.0,195,116.15,14.0,2022
1053519256,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,13,13.0,234,245.23,12.0,2022
1053519256,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,14,16.1,482,193.36,12.0,2022
1053519256,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,31,31.0,232,242.84,19.0,2022
1053519256,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,47,49.0,905,372.43,36.0,2022
1053519256,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,11,11.0,91,70.5,,2022
1053536755,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,23,23.0,690,430.46,12.0,2022
1053536755,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,40,40.0,1184,393.47,36.0,2022
1053536755,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,52,52.0,352,430.43,32.0,2022
