Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Drug_Category,Year
1184663163,Orthopedic Surgery,Tramadol Hcl,24,24.0,455,124.3,,Opioid,2016
1184666737,Neurosurgery,Oxycodone Hcl/Acetaminophen,52,52.0,590,1890.35,40.0,Opioid,2016
1184666737,Neurosurgery,Tizanidine Hcl,40,40.0,617,629.05,32.0,Muscle Relaxant,2016
1184666737,Neurosurgery,Tramadol Hcl,15,15.0,306,322.44,,Opioid,2016
1184669715,Orthopedic Surgery,Gabapentin,102,108.4,3154,849.1,46.0,Gabapentinoid,2016
1184669715,Orthopedic Surgery,Hydrocodone/Acetaminophen,20,22.0,303,366.32,17.0,Opioid,2016
1184669715,Orthopedic Surgery,Tramadol Hcl,32,32.0,398,154.36,16.0,Opioid,2016
1184669905,Orthopedic Surgery,Gabapentin,52,71.0,2070,770.19,22.0,Gabapentinoid,2016
1184669905,Orthopedic Surgery,Hydrocodone/Acetaminophen,93,94.0,1819,2117.81,65.0,Opioid,2016
1184669905,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,51,51.7,960,1859.89,38.0,Opioid,2016
1184669905,Orthopedic Surgery,Tramadol Hcl,20,20.0,371,142.38,13.0,Opioid,2016
1184670135,Neurosurgery,Gabapentin,15,17.1,493,114.76,,Gabapentinoid,2016
1184670135,Neurosurgery,Hydrocodone/Acetaminophen,82,82.0,1237,1617.37,51.0,Opioid,2016
1184670135,Neurosurgery,Hydromorphone Hcl,14,14.0,186,98.36,,Opioid,2016
1184670135,Neurosurgery,Meloxicam,37,68.0,2040,233.77,28.0,NSAID,2016
1184670135,Neurosurgery,Oxycodone Hcl,13,13.0,178,192.53,12.0,Opioid,2016
1184670135,Neurosurgery,Oxycodone Hcl/Acetaminophen,49,49.0,794,1730.32,29.0,Opioid,2016
1184670135,Neurosurgery,Tramadol Hcl,19,19.0,381,125.64,11.0,Opioid,2016
1184671398,Orthopedic Surgery,Acetaminophen With Codeine,52,53.0,972,915.51,32.0,Opioid,2016
1184671398,Orthopedic Surgery,Cyclobenzaprine Hcl,13,13.0,255,114.36,11.0,Muscle Relaxant,2016
1184671398,Orthopedic Surgery,Diclofenac Sodium,12,12.3,317,895.83,,NSAID,2016
1184671398,Orthopedic Surgery,Gabapentin,34,46.5,1385,360.12,20.0,Gabapentinoid,2016
1184671398,Orthopedic Surgery,Tramadol Hcl,28,32.2,804,248.53,18.0,Opioid,2016
1184673477,Orthopedic Surgery,Cyclobenzaprine Hcl,19,19.0,375,121.29,,Muscle Relaxant,2016
1184673477,Orthopedic Surgery,Diclofenac Sodium,21,21.5,640,312.53,12.0,NSAID,2016
1184673477,Orthopedic Surgery,Gabapentin,23,32.0,899,321.06,12.0,Gabapentinoid,2016
1184673477,Orthopedic Surgery,Hydrocodone/Acetaminophen,75,75.0,769,1640.56,45.0,Opioid,2016
1184673477,Orthopedic Surgery,Meloxicam,100,188.0,5640,638.27,82.0,NSAID,2016
1184673477,Orthopedic Surgery,Naproxen,31,31.0,930,197.12,26.0,NSAID,2016
1184673477,Orthopedic Surgery,Oxycodone Hcl,67,67.0,981,1522.65,29.0,Opioid,2016
1184673477,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,52,53.5,697,1798.81,20.0,Opioid,2016
1184673477,Orthopedic Surgery,Tramadol Hcl,89,89.0,967,596.65,52.0,Opioid,2016
1184675126,Orthopedic Surgery,Gabapentin,40,54.0,1620,522.68,14.0,Gabapentinoid,2016
1184675126,Orthopedic Surgery,Hydrocodone/Acetaminophen,14,14.0,145,454.77,,Opioid,2016
1184675126,Orthopedic Surgery,Oxycodone Hcl,12,12.0,94,254.99,11.0,Opioid,2016
1184675126,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,20,20.0,160,776.16,14.0,Opioid,2016
1184675126,Orthopedic Surgery,Tizanidine Hcl,11,11.0,225,180.95,,Muscle Relaxant,2016
1184688293,Orthopedic Surgery,Gabapentin,17,17.0,465,195.5,,Gabapentinoid,2016
1184688293,Orthopedic Surgery,Hydrocodone/Acetaminophen,80,80.0,740,836.67,57.0,Opioid,2016
1184688293,Orthopedic Surgery,Naproxen,40,40.0,1185,285.77,26.0,NSAID,2016
1184688293,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,14,14.0,147,286.72,,Opioid,2016
1184688293,Orthopedic Surgery,Tramadol Hcl,11,11.0,117,37.49,,Opioid,2016
1184689655,Orthopedic Surgery,Cyclobenzaprine Hcl,12,12.0,269,460.49,,Muscle Relaxant,2016
1184689655,Orthopedic Surgery,Gabapentin,51,61.4,1731,874.06,20.0,Gabapentinoid,2016
1184689655,Orthopedic Surgery,Hydrocodone/Acetaminophen,26,26.0,371,522.86,16.0,Opioid,2016
1184689655,Orthopedic Surgery,Methocarbamol,27,33.0,625,261.43,18.0,Muscle Relaxant,2016
1184689655,Orthopedic Surgery,Oxycodone Hcl,26,26.0,259,363.69,19.0,Opioid,2016
1184689655,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,22,22.3,426,553.46,12.0,Opioid,2016
1184689655,Orthopedic Surgery,Tizanidine Hcl,12,12.0,302,191.02,,Muscle Relaxant,2016
1184689655,Orthopedic Surgery,Tramadol Hcl,38,38.3,685,264.68,19.0,Opioid,2016
1184695090,Neurosurgery,Gabapentin,23,27.0,810,226.61,,Gabapentinoid,2016
1184696965,Neurosurgery,Gabapentin,23,25.0,750,313.34,,Gabapentinoid,2016
1184696965,Neurosurgery,Hydrocodone/Acetaminophen,26,26.0,351,728.32,17.0,Opioid,2016
1184696965,Neurosurgery,Naproxen,11,11.0,315,83.23,,NSAID,2016
1184696965,Neurosurgery,Oxycodone Hcl,11,11.0,225,188.8,,Opioid,2016
1184697450,Orthopedic Surgery,Baclofen,12,12.0,360,317.78,,Muscle Relaxant,2016
1184697450,Orthopedic Surgery,Fentanyl,17,17.2,516,1768.08,,Opioid,2016
1184697450,Orthopedic Surgery,Gabapentin,20,26.0,780,430.96,,Gabapentinoid,2016
1184697450,Orthopedic Surgery,Hydrocodone/Acetaminophen,40,43.0,1165,1473.71,33.0,Opioid,2016
1184697450,Orthopedic Surgery,Hydromorphone Hcl,16,16.0,480,192.64,,Opioid,2016
1184697450,Orthopedic Surgery,Pregabalin,15,17.0,510,6897.69,,Gabapentinoid,2016
1184697450,Orthopedic Surgery,Meloxicam,28,35.0,990,144.32,14.0,NSAID,2016
1184697450,Orthopedic Surgery,Morphine Sulfate,15,15.0,450,954.0,,Opioid,2016
1184697450,Orthopedic Surgery,Oxycodone Hcl,45,45.5,1042,1591.93,33.0,Opioid,2016
1184697450,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,63,67.0,1554,3936.26,49.0,Opioid,2016
1184697450,Orthopedic Surgery,Tizanidine Hcl,26,29.0,870,512.44,,Muscle Relaxant,2016
1184697450,Orthopedic Surgery,Tramadol Hcl,101,105.1,3050,1016.62,44.0,Opioid,2016
1184714180,Neurosurgery,Gabapentin,18,18.0,540,198.25,,Gabapentinoid,2016
1184714180,Neurosurgery,Hydrocodone/Acetaminophen,47,47.0,687,916.49,40.0,Opioid,2016
1184714180,Neurosurgery,Oxycodone Hcl/Acetaminophen,40,40.0,740,1386.46,27.0,Opioid,2016
1184714180,Neurosurgery,Tramadol Hcl,27,30.0,709,131.44,11.0,Opioid,2016
1184717985,Orthopedic Surgery,Acetaminophen With Codeine,36,36.0,656,507.41,19.0,Opioid,2016
1184717985,Orthopedic Surgery,Diclofenac Sodium,44,44.7,1317,567.54,21.0,NSAID,2016
1184717985,Orthopedic Surgery,Gabapentin,48,51.0,1500,628.33,15.0,Gabapentinoid,2016
1184717985,Orthopedic Surgery,Hydrocodone/Acetaminophen,15,15.5,375,539.31,,Opioid,2016
1184717985,Orthopedic Surgery,Meloxicam,17,19.0,570,73.54,11.0,NSAID,2016
1184717985,Orthopedic Surgery,Oxycodone Hcl,39,39.1,753,592.79,20.0,Opioid,2016
1184717985,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,50,50.0,870,1220.7,34.0,Opioid,2016
1184717985,Orthopedic Surgery,Tramadol Hcl,39,39.1,708,551.93,18.0,Opioid,2016
1184733008,Neurosurgery,Gabapentin,13,13.0,374,72.92,,Gabapentinoid,2016
1184733008,Neurosurgery,Hydrocodone/Acetaminophen,19,20.0,382,340.78,15.0,Opioid,2016
1184733008,Neurosurgery,Oxycodone Hcl/Acetaminophen,14,14.0,378,477.33,,Opioid,2016
1184790784,Neurosurgery,Meloxicam,64,74.5,2195,381.89,34.0,NSAID,2016
1184790784,Neurosurgery,Nabumetone,13,13.0,390,178.82,,NSAID,2016
1184790784,Neurosurgery,Tizanidine Hcl,97,113.2,3340,3536.6,46.0,Muscle Relaxant,2016
1184800732,Orthopedic Surgery,Celecoxib,50,54.0,1620,3848.72,12.0,NSAID,2016
1184800732,Orthopedic Surgery,Gabapentin,24,34.5,1035,271.55,15.0,Gabapentinoid,2016
1184800732,Orthopedic Surgery,Hydrocodone/Acetaminophen,60,60.0,440,1425.45,38.0,Opioid,2016
1184800732,Orthopedic Surgery,Meloxicam,177,235.0,7050,971.6,47.0,NSAID,2016
1184800732,Orthopedic Surgery,Tizanidine Hcl,22,22.0,465,780.21,16.0,Muscle Relaxant,2016
1184800732,Orthopedic Surgery,Tramadol Hcl,30,32.0,861,226.16,16.0,Opioid,2016
1184810061,Neurosurgery,Hydrocodone/Acetaminophen,11,11.0,188,307.7,,Opioid,2016
1184831984,Neurosurgery,Acetaminophen With Codeine,12,12.0,82,98.55,,Opioid,2016
1184831984,Neurosurgery,Hydrocodone/Acetaminophen,15,15.0,84,134.32,,Opioid,2016
1184831984,Neurosurgery,Tramadol Hcl,43,43.0,321,209.65,38.0,Opioid,2016
1184858292,Neurosurgery,Hydrocodone/Acetaminophen,29,29.0,315,653.88,28.0,Opioid,2016
1184858292,Neurosurgery,Hydromorphone Hcl,11,11.0,146,135.93,,Opioid,2016
1184858292,Neurosurgery,Methocarbamol,15,15.0,174,136.26,14.0,Muscle Relaxant,2016
1184858292,Neurosurgery,Oxycodone Hcl,60,60.0,635,1240.83,45.0,Opioid,2016
1184858292,Neurosurgery,Oxycodone Hcl/Acetaminophen,18,18.5,284,705.54,11.0,Opioid,2016
1184858292,Neurosurgery,Tramadol Hcl,12,12.0,184,71.97,,Opioid,2016
1184912719,Orthopedic Surgery,Hydrocodone/Acetaminophen,24,24.0,138,390.89,23.0,Opioid,2016
1184912719,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,24,24.0,183,450.89,24.0,Opioid,2016
1194003384,Neurosurgery,Gabapentin,12,17.3,448,142.13,,Gabapentinoid,2016
1194003384,Neurosurgery,Oxycodone Hcl/Acetaminophen,17,17.0,232,373.92,17.0,Opioid,2016
1194140483,Neurosurgery,Gabapentin,13,13.0,380,74.69,,Gabapentinoid,2016
1194140483,Neurosurgery,Oxycodone Hcl/Acetaminophen,30,30.0,279,656.59,29.0,Opioid,2016
1194703025,Neurosurgery,Acetaminophen With Codeine,42,46.0,783,742.14,32.0,Opioid,2016
1194703025,Neurosurgery,Gabapentin,30,34.0,1008,406.83,12.0,Gabapentinoid,2016
1194703025,Neurosurgery,Tizanidine Hcl,18,20.0,523,334.83,15.0,Muscle Relaxant,2016
1194705947,Neurosurgery,Gabapentin,31,31.3,858,327.73,12.0,Gabapentinoid,2016
1194705947,Neurosurgery,Hydrocodone/Acetaminophen,119,119.0,1254,2082.67,73.0,Opioid,2016
1194705947,Neurosurgery,Hydromorphone Hcl,12,12.0,163,225.16,,Opioid,2016
1194705947,Neurosurgery,Ibuprofen,11,11.0,300,86.7,,NSAID,2016
1194705947,Neurosurgery,Oxycodone Hcl,16,16.1,226,287.6,,Opioid,2016
1194705947,Neurosurgery,Oxycodone Hcl/Acetaminophen,40,40.0,430,958.7,22.0,Opioid,2016
1194705947,Neurosurgery,Tramadol Hcl,20,22.0,326,83.88,15.0,Opioid,2016
1194713669,Orthopedic Surgery,Gabapentin,26,26.5,625,333.82,15.0,Gabapentinoid,2016
1194713669,Orthopedic Surgery,Hydrocodone/Acetaminophen,36,36.0,469,731.34,29.0,Opioid,2016
1194713669,Orthopedic Surgery,Tramadol Hcl,15,15.0,210,116.71,,Opioid,2016
1194714030,Orthopedic Surgery,Gabapentin,16,16.0,480,302.5,,Gabapentinoid,2016
1194714030,Orthopedic Surgery,Hydrocodone/Acetaminophen,28,28.0,802,877.06,11.0,Opioid,2016
1194714030,Orthopedic Surgery,Pregabalin,13,13.0,390,4663.45,,Gabapentinoid,2016
1194714030,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,14,14.0,341,438.96,,Opioid,2016
1194714030,Orthopedic Surgery,Tramadol Hcl,12,12.0,342,118.22,,Opioid,2016
1194716571,Orthopedic Surgery,Hydrocodone/Acetaminophen,11,11.0,162,243.29,,Opioid,2016
1194716571,Orthopedic Surgery,Oxycodone Hcl,17,17.3,213,314.5,16.0,Opioid,2016
1194719807,Neurosurgery,Gabapentin,13,13.4,403,123.0,,Gabapentinoid,2016
1194719807,Neurosurgery,Hydrocodone/Acetaminophen,43,43.0,607,949.94,27.0,Opioid,2016
1194719807,Neurosurgery,Oxycodone Hcl/Acetaminophen,14,14.0,142,309.85,12.0,Opioid,2016
1194721308,Neurosurgery,Celecoxib,12,12.0,360,1898.03,,NSAID,2016
1194721308,Neurosurgery,Gabapentin,34,38.2,1146,761.48,14.0,Gabapentinoid,2016
1194721308,Neurosurgery,Hydrocodone/Acetaminophen,43,43.0,692,1143.57,34.0,Opioid,2016
1194721308,Neurosurgery,Meloxicam,108,119.7,3577,1016.07,51.0,NSAID,2016
1194721308,Neurosurgery,Oxycodone Hcl/Acetaminophen,19,19.0,315,962.64,15.0,Opioid,2016
1194726216,Neurosurgery,Gabapentin,54,54.0,1442,1035.48,20.0,Gabapentinoid,2016
1194726216,Neurosurgery,Hydrocodone/Acetaminophen,43,43.0,438,810.18,36.0,Opioid,2016
1194726216,Neurosurgery,Methocarbamol,19,19.3,431,183.72,14.0,Muscle Relaxant,2016
1194726216,Neurosurgery,Oxycodone Hcl/Acetaminophen,68,68.0,757,2012.36,43.0,Opioid,2016
1194727578,Orthopedic Surgery,Methocarbamol,14,15.0,209,89.74,,Muscle Relaxant,2016
1194727578,Orthopedic Surgery,Tramadol Hcl,12,12.0,230,50.67,11.0,Opioid,2016
1194728154,Orthopedic Surgery,Acetaminophen With Codeine,108,108.0,946,1284.25,41.0,Opioid,2016
1194728154,Orthopedic Surgery,Celecoxib,13,13.0,390,502.15,,NSAID,2016
1194728154,Orthopedic Surgery,Gabapentin,94,98.2,2848,592.66,34.0,Gabapentinoid,2016
1194728154,Orthopedic Surgery,Hydrocodone/Acetaminophen,40,40.0,348,826.31,23.0,Opioid,2016
1194728154,Orthopedic Surgery,Methocarbamol,22,22.0,404,184.58,12.0,Muscle Relaxant,2016
1194728154,Orthopedic Surgery,Tramadol Hcl,85,86.0,870,426.45,40.0,Opioid,2016
1194731240,Neurosurgery,Hydrocodone/Acetaminophen,35,35.0,563,925.22,25.0,Opioid,2016
1194731240,Neurosurgery,Oxycodone Hcl/Acetaminophen,43,43.0,737,2057.12,22.0,Opioid,2016
1194737320,Orthopedic Surgery,Acetaminophen With Codeine,29,29.0,267,305.94,18.0,Opioid,2016
1194737320,Orthopedic Surgery,Hydrocodone/Acetaminophen,60,60.0,609,887.28,38.0,Opioid,2016
1194737320,Orthopedic Surgery,Ibuprofen,15,15.0,420,88.68,,NSAID,2016
1194737320,Orthopedic Surgery,Tramadol Hcl,78,78.0,832,515.23,46.0,Opioid,2016
1194737726,Neurosurgery,Baclofen,65,91.0,2730,2038.9,17.0,Muscle Relaxant,2016
1194737726,Neurosurgery,Celecoxib,36,48.0,1390,3643.38,,NSAID,2016
1194737726,Neurosurgery,Cyclobenzaprine Hcl,17,22.0,591,166.46,11.0,Muscle Relaxant,2016
1194737726,Neurosurgery,Diclofenac Sodium,84,91.1,2713,1287.27,26.0,NSAID,2016
1194737726,Neurosurgery,Etodolac,16,18.0,540,779.93,,NSAID,2016
1194737726,Neurosurgery,Gabapentin,141,165.1,4890,2155.94,46.0,Gabapentinoid,2016
1194737726,Neurosurgery,Hydrocodone/Acetaminophen,82,82.0,1570,1617.39,60.0,Opioid,2016
1194737726,Neurosurgery,Hydromorphone Hcl,13,13.0,135,99.3,,Opioid,2016
1194737726,Neurosurgery,Pregabalin,17,17.0,471,7620.92,,Gabapentinoid,2016
1194737726,Neurosurgery,Meloxicam,29,31.0,930,156.09,,NSAID,2016
1194737726,Neurosurgery,Oxycodone Hcl,33,33.0,410,479.77,28.0,Opioid,2016
1194737726,Neurosurgery,Oxycodone Hcl/Acetaminophen,171,171.0,1216,3174.27,158.0,Opioid,2016
1194737726,Neurosurgery,Tizanidine Hcl,57,63.0,1483,941.93,36.0,Muscle Relaxant,2016
1194737726,Neurosurgery,Tramadol Hcl,116,128.0,2564,836.73,48.0,Opioid,2016
1194743732,Neurosurgery,Oxycodone Hcl/Acetaminophen,15,15.0,109,386.81,12.0,Opioid,2016
1194743773,Neurosurgery,Acetaminophen With Codeine,16,16.0,116,136.11,13.0,Opioid,2016
1194743773,Neurosurgery,Gabapentin,32,40.6,1218,406.86,14.0,Gabapentinoid,2016
1194743773,Neurosurgery,Hydrocodone/Acetaminophen,38,38.0,246,600.3,35.0,Opioid,2016
1194743773,Neurosurgery,Tramadol Hcl,12,12.0,131,72.94,,Opioid,2016
1194758508,Neurosurgery,Oxycodone Hcl,33,33.3,605,944.03,14.0,Opioid,2016
1194758508,Neurosurgery,Oxycodone Hcl/Acetaminophen,22,22.0,370,644.6,14.0,Opioid,2016
1194759670,Orthopedic Surgery,Diclofenac Sodium,22,26.0,763,412.08,14.0,NSAID,2016
1194759670,Orthopedic Surgery,Gabapentin,65,82.0,2366,1262.01,26.0,Gabapentinoid,2016
1194759670,Orthopedic Surgery,Hydrocodone/Acetaminophen,30,30.5,451,606.94,18.0,Opioid,2016
1194759670,Orthopedic Surgery,Hydromorphone Hcl,12,12.0,119,115.99,,Opioid,2016
1194759670,Orthopedic Surgery,Oxycodone Hcl,32,32.1,448,506.7,25.0,Opioid,2016
1194761403,Neurosurgery,Hydrocodone/Acetaminophen,31,31.0,427,679.65,21.0,Opioid,2016
1194761403,Neurosurgery,Oxycodone Hcl/Acetaminophen,34,34.0,599,2431.79,14.0,Opioid,2016
1194761791,Neurosurgery,Cyclobenzaprine Hcl,18,18.0,259,151.81,,Muscle Relaxant,2016
1194761791,Neurosurgery,Gabapentin,21,25.0,710,173.44,15.0,Gabapentinoid,2016
1194761791,Neurosurgery,Hydrocodone/Acetaminophen,103,103.0,935,1207.18,68.0,Opioid,2016
1194761791,Neurosurgery,Meloxicam,12,16.0,480,39.44,,NSAID,2016
1194761791,Neurosurgery,Nabumetone,33,33.1,961,541.95,13.0,NSAID,2016
1194761791,Neurosurgery,Oxycodone Hcl/Acetaminophen,36,36.0,317,862.32,27.0,Opioid,2016
1194761791,Neurosurgery,Tizanidine Hcl,29,35.0,803,385.1,15.0,Muscle Relaxant,2016
1194761791,Neurosurgery,Tramadol Hcl,19,19.0,178,88.81,14.0,Opioid,2016
1194765180,Neurosurgery,Hydrocodone/Acetaminophen,18,18.0,92,381.43,15.0,Opioid,2016
1194769604,Neurosurgery,Diclofenac Sodium,17,19.0,565,310.08,,NSAID,2016
1194769604,Neurosurgery,Gabapentin,30,31.0,930,1015.71,,Gabapentinoid,2016
1194769604,Neurosurgery,Hydrocodone/Acetaminophen,42,42.0,625,1401.41,32.0,Opioid,2016
1194769604,Neurosurgery,Oxycodone Hcl/Acetaminophen,13,13.0,144,909.75,12.0,Opioid,2016
1194778290,Neurosurgery,Gabapentin,34,34.0,960,342.78,12.0,Gabapentinoid,2016
1194778290,Neurosurgery,Hydrocodone/Acetaminophen,64,65.2,1040,1747.65,34.0,Opioid,2016
1194778290,Neurosurgery,Tramadol Hcl,15,15.0,381,267.52,,Opioid,2016
1194786418,Orthopedic Surgery,Hydrocodone/Acetaminophen,38,38.0,458,1242.19,27.0,Opioid,2016
1194786418,Orthopedic Surgery,Tramadol Hcl,17,17.0,298,111.38,14.0,Opioid,2016
1194787176,Orthopedic Surgery,Carisoprodol,15,16.0,332,95.71,12.0,Muscle Relaxant,2016
1194787176,Orthopedic Surgery,Etodolac,13,13.0,390,539.68,,NSAID,2016
1194787176,Orthopedic Surgery,Gabapentin,25,27.0,810,238.71,17.0,Gabapentinoid,2016
1194787176,Orthopedic Surgery,Hydrocodone/Acetaminophen,59,59.0,812,1204.07,49.0,Opioid,2016
1194787176,Orthopedic Surgery,Meloxicam,23,28.0,840,123.64,18.0,NSAID,2016
1194787176,Orthopedic Surgery,Oxycodone Hcl,36,36.0,465,512.69,25.0,Opioid,2016
1194787176,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,17,17.0,218,516.28,14.0,Opioid,2016
1194787176,Orthopedic Surgery,Tizanidine Hcl,23,23.0,586,597.87,18.0,Muscle Relaxant,2016
1194787176,Orthopedic Surgery,Tramadol Hcl,41,41.0,613,209.04,27.0,Opioid,2016
1194792317,Neurosurgery,Gabapentin,42,52.2,1557,402.18,20.0,Gabapentinoid,2016
1194792317,Neurosurgery,Hydrocodone/Acetaminophen,104,104.0,1726,3931.63,83.0,Opioid,2016
1194792317,Neurosurgery,Tramadol Hcl,38,38.0,430,267.87,30.0,Opioid,2016
1194794925,Orthopedic Surgery,Baclofen,12,12.0,100,79.4,,Muscle Relaxant,2016
1194794925,Orthopedic Surgery,Cyclobenzaprine Hcl,43,43.0,440,142.28,17.0,Muscle Relaxant,2016
1194794925,Orthopedic Surgery,Diclofenac Sodium,29,31.0,900,357.49,14.0,NSAID,2016
1194794925,Orthopedic Surgery,Gabapentin,503,537.5,11131,3426.23,156.0,Gabapentinoid,2016
1194794925,Orthopedic Surgery,Hydrocodone/Acetaminophen,147,147.0,811,1860.91,62.0,Opioid,2016
1194794925,Orthopedic Surgery,Meloxicam,335,371.0,11044,1446.45,155.0,NSAID,2016
1194794925,Orthopedic Surgery,Methocarbamol,47,47.0,451,248.49,28.0,Muscle Relaxant,2016
1194794925,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,91,91.0,564,1117.29,17.0,Opioid,2016
1194794925,Orthopedic Surgery,Piroxicam,12,12.0,360,483.68,,NSAID,2016
1194794925,Orthopedic Surgery,Tizanidine Hcl,40,40.0,664,651.31,11.0,Muscle Relaxant,2016
1194794925,Orthopedic Surgery,Tramadol Hcl,110,110.0,765,542.33,55.0,Opioid,2016
1194794925,Orthopedic Surgery,Diclofenac Sodium,11,11.0,183,637.31,,NSAID,2016
1194797357,Orthopedic Surgery,Baclofen,12,12.0,360,347.27,,Muscle Relaxant,2016
1194797357,Orthopedic Surgery,Cyclobenzaprine Hcl,20,20.0,600,54.9,,Muscle Relaxant,2016
1194797357,Orthopedic Surgery,Gabapentin,54,54.0,1620,1394.84,13.0,Gabapentinoid,2016
1194797357,Orthopedic Surgery,Hydrocodone/Acetaminophen,129,135.5,3990,7234.36,22.0,Opioid,2016
1194797357,Orthopedic Surgery,Hydromorphone Hcl,13,13.0,363,160.63,,Opioid,2016
1194797357,Orthopedic Surgery,Meloxicam,44,49.0,1470,215.07,17.0,NSAID,2016
1194797357,Orthopedic Surgery,Naproxen,20,20.0,474,115.02,,NSAID,2016
1194797357,Orthopedic Surgery,Oxycodone Hcl,25,25.0,699,1254.71,,Opioid,2016
1194797357,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,11,11.0,325,929.38,,Opioid,2016
1194797357,Orthopedic Surgery,Oxycodone Hcl,16,16.0,480,8279.54,,Opioid,2016
1194797357,Orthopedic Surgery,Tramadol Hcl,22,22.0,646,196.64,,Opioid,2016
1194799056,Neurosurgery,Carisoprodol,26,26.0,780,343.67,,Muscle Relaxant,2016
1194799056,Neurosurgery,Cyclobenzaprine Hcl,17,17.0,502,203.96,11.0,Muscle Relaxant,2016
1194799056,Neurosurgery,Gabapentin,115,157.7,4731,2172.77,28.0,Gabapentinoid,2016
1194799056,Neurosurgery,Hydrocodone/Acetaminophen,123,127.0,3691,6325.66,44.0,Opioid,2016
1194799056,Neurosurgery,Meloxicam,12,20.0,600,103.76,,NSAID,2016
1194799056,Neurosurgery,Oxycodone Hcl/Acetaminophen,53,54.1,1496,6279.87,18.0,Opioid,2016
1194799056,Neurosurgery,Tizanidine Hcl,50,50.0,1490,1008.04,22.0,Muscle Relaxant,2016
1194799056,Neurosurgery,Tramadol Hcl,25,25.1,705,290.83,,Opioid,2016
1194834168,Orthopedic Surgery,Gabapentin,18,23.0,690,329.24,11.0,Gabapentinoid,2016
1194834168,Orthopedic Surgery,Hydrocodone/Acetaminophen,26,26.7,716,1597.18,12.0,Opioid,2016
1194834168,Orthopedic Surgery,Oxycodone Hcl,63,63.7,1273,1712.65,22.0,Opioid,2016
1194834168,Orthopedic Surgery,Oxycodone Hcl,11,11.5,322,6957.69,,Opioid,2016
1194834168,Orthopedic Surgery,Tramadol Hcl,12,12.7,341,118.16,,Opioid,2016
1194846097,Orthopedic Surgery,Acetaminophen With Codeine,29,29.0,189,249.38,23.0,Opioid,2016
1194846097,Orthopedic Surgery,Celecoxib,12,12.0,360,3513.84,,NSAID,2016
1194846097,Orthopedic Surgery,Cyclobenzaprine Hcl,38,38.0,437,96.12,20.0,Muscle Relaxant,2016
1194846097,Orthopedic Surgery,Gabapentin,136,143.6,4279,1204.18,55.0,Gabapentinoid,2016
1194846097,Orthopedic Surgery,Hydrocodone/Acetaminophen,164,164.0,1533,2582.23,99.0,Opioid,2016
1194846097,Orthopedic Surgery,Meloxicam,71,76.0,2280,308.14,36.0,NSAID,2016
1194846097,Orthopedic Surgery,Oxycodone Hcl,114,114.0,867,1892.67,69.0,Opioid,2016
1194846097,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,185,185.0,1560,5522.09,79.0,Opioid,2016
1194846097,Orthopedic Surgery,Tizanidine Hcl,26,26.0,378,457.34,18.0,Muscle Relaxant,2016
1194846097,Orthopedic Surgery,Tramadol Hcl,236,236.0,2377,1239.86,116.0,Opioid,2016
1194883223,Orthopedic Surgery,Diclofenac Sodium,26,26.0,776,30666.04,13.0,NSAID,2016
1194883223,Orthopedic Surgery,Oxycodone Hcl,59,59.0,703,875.0,54.0,Opioid,2016
1194887760,Orthopedic Surgery,Gabapentin,65,75.5,1946,1835.19,15.0,Gabapentinoid,2016
1194887760,Orthopedic Surgery,Hydrocodone/Acetaminophen,45,45.3,899,1734.2,21.0,Opioid,2016
1194887760,Orthopedic Surgery,Tramadol Hcl,17,17.1,300,201.78,,Opioid,2016
1194894709,Neurosurgery,Tramadol Hcl,23,23.0,342,172.34,20.0,Opioid,2016
1194919340,Orthopedic Surgery,Acetaminophen With Codeine,11,11.0,123,147.2,,Opioid,2016
1194919340,Orthopedic Surgery,Cyclobenzaprine Hcl,16,16.0,268,132.58,11.0,Muscle Relaxant,2016
1194919340,Orthopedic Surgery,Diclofenac Sodium,12,12.0,217,235.95,,NSAID,2016
1194919340,Orthopedic Surgery,Gabapentin,15,15.0,390,176.57,,Gabapentinoid,2016
1194919340,Orthopedic Surgery,Hydrocodone/Acetaminophen,40,40.0,590,1104.76,20.0,Opioid,2016
1194919340,Orthopedic Surgery,Meloxicam,12,20.0,600,45.82,,NSAID,2016
1194919340,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,58,58.0,737,1329.78,31.0,Opioid,2016
1194919340,Orthopedic Surgery,Tizanidine Hcl,17,17.0,350,437.9,,Muscle Relaxant,2016
